bbox_gap_voxels,contact_fraction_r1,contact_fraction_r2,duplicate_score_r1,duplicate_score_r2,exact_voxel_iou,gt_false_split_pair,gt_instance_id,gt_instance_label,label_hist_cosine,left_index,left_label,left_uid,min_distance_m,right_index,right_label,right_uid,scene,voxel_size_m
1,0.0,0.0,0.0,0.0,0.0,False,,,0.004321976925425962,4,tv,9ee2b22c-1b4c-4162-ba8c-21a346dfaba6,0.18027756377319948,17,power outlet,ba978909-8c9f-40bf-a313-897fe724a871,office0,0.05
1,0.0,0.4034090909090909,0.0,0.0,0.0,True,4,chair,0.0,4,tv,9ee2b22c-1b4c-4162-ba8c-21a346dfaba6,0.1,18,mat,2179aae3-5b9e-4a14-876d-412607185a6c,office0,0.05
0,0.04081632653061224,0.24489795918367346,0.0,0.0,0.0,True,4,chair,0.0,4,tv,9ee2b22c-1b4c-4162-ba8c-21a346dfaba6,0.07071067811865477,19,potted plant,e001d156-eb97-421e-b8db-840ae462d701,office0,0.05
0,0.0,0.05142857142857143,0.0,0.00010711128420393923,0.0,False,,,0.002082719415076596,5,coffee table,6e93297f-d5b9-47be-b76d-dcbc7c95cea2,0.14142135623730953,8,chair,9d5b4b06-4665-481a-953c-e71ecb925abd,office0,0.05
0,0.0,0.0,0.0,0.0,0.0,False,,,0.018628016186261226,5,coffee table,6e93297f-d5b9-47be-b76d-dcbc7c95cea2,0.30000000000000004,21,sofa chair,988a8dab-de7d-42db-9fd2-c902bd5b5ffe,office0,0.05
0,0.6649746192893401,0.9441624365482234,0.26333009992623413,0.3738885388265615,0.1111111111111111,False,,,0.3960002266066269,5,coffee table,6e93297f-d5b9-47be-b76d-dcbc7c95cea2,0.0,25,tissue box,e67ecfce-00ab-4f41-97e2-ab363fefea89,office0,0.05
0,0.8833333333333333,0.9666666666666667,0.6523978348230439,0.7139448003723877,0.0757238307349666,False,,,0.7385635865921252,5,coffee table,6e93297f-d5b9-47be-b76d-dcbc7c95cea2,0.0,27,book,34cc3c17-2b1c-4c4d-b9e5-fd551e206815,office0,0.05
0,0.0,0.0,0.0,0.0,0.0,True,10,ceiling,2.8640008625747096e-05,6,power outlet,9936e87a-c6b9-419e-9727-762ac54652c1,0.2,7,closet door,f9871d19-ba20-4689-b1c9-3637d885018c,office0,0.05
0,1.0,1.0,0.1884390995209949,0.1884390995209949,0.004469987228607918,False,,,0.1884390995209949,6,power outlet,9936e87a-c6b9-419e-9727-762ac54652c1,0.0,11,picture,a036bb7e-c379-40ec-9eda-f80c14c8ac52,office0,0.05
0,0.06513693560325684,0.17838638045891933,0.024783858175572528,0.06787397523082932,0.008307372793354102,False,,,0.38048854994543735,7,closet door,f9871d19-ba20-4689-b1c9-3637d885018c,0.0,11,picture,a036bb7e-c379-40ec-9eda-f80c14c8ac52,office0,0.05
0,0.24271844660194175,0.5048543689320388,0.22822397893534355,0.4747058761855146,0.004143646408839779,True,10,ceiling,0.9402827932136154,7,closet door,f9871d19-ba20-4689-b1c9-3637d885018c,0.0,30,person,e3f817bd-6d7a-4e13-abe0-077769bee533,office0,0.05
0,0.33962264150943394,0.8113207547169812,0.3129962440896069,0.7477132497696166,0.0064516129032258064,False,,,0.9216000520416204,7,closet door,f9871d19-ba20-4689-b1c9-3637d885018c,0.0,33,speaker,27c1ef8d-1a29-4f39-88a8-cdd6b7fe46d7,office0,0.05
0,0.0,0.0,0.0,0.0,0.0,False,,,0.0019054536097138667,8,chair,9d5b4b06-4665-481a-953c-e71ecb925abd,0.20615528128088303,25,tissue box,e67ecfce-00ab-4f41-97e2-ab363fefea89,office0,0.05
0,0.019846350832266324,0.04353393085787452,0.005042358770458042,0.011060657948101512,0.0007433102081268583,False,,,0.25406981933727296,11,picture,a036bb7e-c379-40ec-9eda-f80c14c8ac52,0.0,21,sofa chair,988a8dab-de7d-42db-9fd2-c902bd5b5ffe,office0,0.05
0,1.0,1.0,0.8954008823360452,0.8954008823360452,0.10686164229471316,True,5,rug,0.8954008823360452,12,storage bin,6d8a2ab3-581c-4cfa-a26f-4d2ca2783e47,0.0,14,potted plant,11c2cbf2-0f87-4e84-9e34-027c95bc0095,office0,0.05
0,0.18461538461538463,0.48205128205128206,0.13296995358734515,0.3471993232558456,0.0034662045060658577,True,5,rug,0.7202539152647861,12,storage bin,6d8a2ab3-581c-4cfa-a26f-4d2ca2783e47,0.0,20,potted plant,c24d74d6-16cb-4111-b207-79e4c653454b,office0,0.05
0,0.0,0.0,0.0,0.0,0.0,False,,,0.000338830454880447,13,stuffed animal,f73e4700-c9c6-4021-a23a-8c32740fe8bc,0.30000000000000004,14,potted plant,11c2cbf2-0f87-4e84-9e34-027c95bc0095,office0,0.05
1,0.0,0.0,0.0,0.0,0.0,False,,,0.0,13,stuffed animal,f73e4700-c9c6-4021-a23a-8c32740fe8bc,0.316227766016838,17,power outlet,ba978909-8c9f-40bf-a313-897fe724a871,office0,0.05
0,0.0,0.0,0.0,0.0,0.0,False,,,1.0223833993432132e-05,13,stuffed animal,f73e4700-c9c6-4021-a23a-8c32740fe8bc,0.18708286933869708,20,potted plant,c24d74d6-16cb-4111-b207-79e4c653454b,office0,0.05
0,0.026508742244782856,0.05696559503666103,0.00020818462858539327,0.00044737547844946214,0.0034666666666666665,False,,,0.00785343290387026,14,potted plant,11c2cbf2-0f87-4e84-9e34-027c95bc0095,0.0,15,refrigerator,84ce19e7-54b7-4cde-a9d6-5b4de113ed8e,office0,0.05
0,0.0,0.0,0.0,0.0,0.0,False,,,0.945893176426287,14,potted plant,11c2cbf2-0f87-4e84-9e34-027c95bc0095,0.20615528128088303,16,potted plant,e6680a1b-b804-4601-8d51-8ff31b1c5255,office0,0.05
0,0.0,0.0,0.0,0.0,0.0,True,5,rug,0.0,14,potted plant,11c2cbf2-0f87-4e84-9e34-027c95bc0095,0.20615528128088303,17,power outlet,ba978909-8c9f-40bf-a313-897fe724a871,office0,0.05
0,0.0,0.10204081632653061,0.0,0.09651971188023337,0.0,False,,,0.945893176426287,14,potted plant,11c2cbf2-0f87-4e84-9e34-027c95bc0095,0.1224744871391589,19,potted plant,e001d156-eb97-421e-b8db-840ae462d701,office0,0.05
0,0.7964693665628245,0.8681204569055037,0.7595417907316206,0.8278708436136047,0.31412103746397696,True,5,rug,0.9536359119616045,14,potted plant,11c2cbf2-0f87-4e84-9e34-027c95bc0095,0.0,20,potted plant,c24d74d6-16cb-4111-b207-79e4c653454b,office0,0.05
1,0.0,0.0,0.0,0.0,0.0,False,,,0.005450587274670737,15,refrigerator,84ce19e7-54b7-4cde-a9d6-5b4de113ed8e,0.223606797749979,16,potted plant,e6680a1b-b804-4601-8d51-8ff31b1c5255,office0,0.05
0,0.02699896157840083,0.05711318795430945,0.00022613014537177232,0.00047835223059413377,0.0016960651289009499,False,,,0.008375512692039106,15,refrigerator,84ce19e7-54b7-4cde-a9d6-5b4de113ed8e,0.0,20,potted plant,c24d74d6-16cb-4111-b207-79e4c653454b,office0,0.05
0,0.0,0.0,0.0,0.0,0.0,False,,,1.3133423898083332e-08,15,refrigerator,84ce19e7-54b7-4cde-a9d6-5b4de113ed8e,0.32015621187164245,21,sofa chair,988a8dab-de7d-42db-9fd2-c902bd5b5ffe,office0,0.05
0,0.0,0.01282051282051282,0.0,0.012727188944196326,0.0,False,,,0.9927207376473135,16,potted plant,e6680a1b-b804-4601-8d51-8ff31b1c5255,0.14142135623730953,20,potted plant,c24d74d6-16cb-4111-b207-79e4c653454b,office0,0.05
0,0.13636363636363635,0.4090909090909091,0.0,0.0,0.0,True,5,rug,0.0,17,power outlet,ba978909-8c9f-40bf-a313-897fe724a871,0.05,20,potted plant,c24d74d6-16cb-4111-b207-79e4c653454b,office0,0.05
0,0.0,0.0,0.0,0.0,0.0,False,,,0.9927207376473135,19,potted plant,e001d156-eb97-421e-b8db-840ae462d701,0.2872281323269014,20,potted plant,c24d74d6-16cb-4111-b207-79e4c653454b,office0,0.05
0,0.0,0.75,0.0,1.5947985904906307e-05,0.0,False,,,2.1263981206541743e-05,21,sofa chair,988a8dab-de7d-42db-9fd2-c902bd5b5ffe,0.1118033988749895,22,power outlet,8f4d542e-9aa7-42bc-b18a-e1eae2ddc61b,office0,0.05
0,0.022727272727272728,0.13636363636363635,0.0,0.0,0.0,False,,,0.0,21,sofa chair,988a8dab-de7d-42db-9fd2-c902bd5b5ffe,0.07071067811865477,24,power outlet,61c35cbf-d0bc-4623-adc6-434dd0159dc7,office0,0.05
0,0.0,0.0,0.0,0.0,0.0,False,,,0.0075411362512197355,21,sofa chair,988a8dab-de7d-42db-9fd2-c902bd5b5ffe,0.45552167895721496,25,tissue box,e67ecfce-00ab-4f41-97e2-ab363fefea89,office0,0.05
0,0.0,0.0,0.0,0.0,0.0,False,,,0.002591734287401039,21,sofa chair,988a8dab-de7d-42db-9fd2-c902bd5b5ffe,0.32015621187164245,27,book,34cc3c17-2b1c-4c4d-b9e5-fd551e206815,office0,0.05
0,0.04046639231824417,0.09807956104252401,0.007192408095257161,0.0174324467393521,0.002037178507766743,True,58,table,0.17773781360821933,21,sofa chair,988a8dab-de7d-42db-9fd2-c902bd5b5ffe,0.0,28,window,803f469d-7639-4541-a1d9-e7b503dfdda3,office0,0.05
0,0.0,1.0,0.0,1.915070450195493e-05,0.0,False,,,1.915070450195493e-05,21,sofa chair,988a8dab-de7d-42db-9fd2-c902bd5b5ffe,0.1,29,power outlet,7ac0a668-0ac4-4a1a-a488-4226a928e0f6,office0,0.05
0,0.05263157894736842,0.14736842105263157,0.050262721779353016,0.14073562098218845,0.0007782101167315176,False,,,0.9549917138077074,21,sofa chair,988a8dab-de7d-42db-9fd2-c902bd5b5ffe,0.0,31,pillow,1bbcdac1-983a-480e-b589-d152c490f1b6,office0,0.05
2,0.0,0.045454545454545456,0.0,0.0,0.0,False,,,0.0,23,paper bag,3c112d35-f177-4fae-8fde-d983c93e0169,0.15000000000000002,24,power outlet,61c35cbf-d0bc-4623-adc6-434dd0159dc7,office0,0.05
0,0.965,1.0,0.6473178682148522,0.6707957183573597,0.08792650918635171,False,,,0.6707957183573597,23,paper bag,3c112d35-f177-4fae-8fde-d983c93e0169,0.0,28,window,803f469d-7639-4541-a1d9-e7b503dfdda3,office0,0.05
0,0.7,0.9666666666666667,0.28914595866275355,0.39929680005808826,0.07083333333333333,False,,,0.4130656552325051,25,tissue box,e67ecfce-00ab-4f41-97e2-ab363fefea89,0.0,27,book,34cc3c17-2b1c-4c4d-b9e5-fd551e206815,office0,0.05
2,0.0,0.010526315789473684,0.0,0.0018071005539991478,0.0,False,,,0.17167455262991904,28,window,803f469d-7639-4541-a1d9-e7b503dfdda3,0.15000000000000002,31,pillow,1bbcdac1-983a-480e-b589-d152c490f1b6,office0,0.05
