predicted_index,predicted_label,gt_index,gt_instance_id,gt_label,intersection_voxels,predicted_voxels,gt_voxels,purity,coverage,voxel_iou,bbox_iou,center_distance_m,semantic_eligible,semantic_consistent
2,trash bin,21,4,chair,164,209,9128,0.784688995215311,0.01796669588080631,0.017878556633598604,0.0017788019364684718,0.9258858964893216,True,False
2,trash bin,34,58,table,164,209,7452,0.784688995215311,0.02200751476113795,0.021875416833400028,0.002042142393019586,1.9415645151647496,True,False
4,tv,2,24,wall,504,1421,4210,0.35467980295566504,0.11971496437054632,0.09830310122878877,0.07458048477315103,0.6731737005937799,False,False
4,tv,14,30,anonymize_picture,299,1421,317,0.21041520056298382,0.943217665615142,0.2077831827658096,0.10504201680672269,0.5580169608216295,False,False
4,tv,19,57,clock,46,1421,49,0.03237156931738212,0.9387755102040817,0.032303370786516857,0.013071895424836602,1.1148663378474353,True,False
4,tv,20,66,tv-screen,461,1421,779,0.32441942294159043,0.5917843388960206,0.2650948821161587,0.3203285420944558,0.6767038034699477,True,True
4,tv,21,4,chair,1053,1421,9128,0.741027445460943,0.11535933391761613,0.11088879528222409,0.02164882811315606,2.0045122678211515,True,False
4,tv,22,3,anonymize_picture,95,1421,439,0.06685432793807178,0.2164009111617312,0.053824362606232294,0.03752626838787151,1.0437296978436705,False,False
4,tv,23,5,rug,258,1421,4532,0.18156228008444758,0.05692850838481906,0.04530289727831431,0.036446341719444345,1.5236575782385393,False,False
4,tv,25,12,table,438,1421,525,0.30823363828289935,0.8342857142857143,0.29045092838196285,0.32540437678401524,0.2690617589970297,True,False
4,tv,28,11,camera,27,1421,29,0.019000703729767768,0.9310344827586207,0.018973998594518624,0.006535947712418301,0.9491320191525079,False,False
4,tv,29,25,wall-plug,20,1421,20,0.014074595355383532,1.0,0.014074595355383532,0.002334267040149393,0.4971319936242233,False,False
4,tv,30,31,wall-plug,14,1421,14,0.009852216748768473,1.0,0.009852216748768473,0.0018674136321195146,0.3739229207768111,False,False
4,tv,31,45,wall-plug,12,1421,12,0.00844475721323012,1.0,0.00844475721323012,0.0014005602240896359,0.31222877188917275,False,False
5,coffee table,18,51,wall,207,423,2133,0.48936170212765956,0.0970464135021097,0.08812260536398467,0.0830130668716372,0.5131895378074203,False,False
6,power outlet,3,61,chair,1,11,2830,0.09090909090909091,0.00035335689045936394,0.00035211267605633805,0.00022977941176470588,1.0200910170512232,True,False
6,power outlet,4,10,ceiling,11,11,6935,1.0,0.0015861571737563085,0.0015861571737563085,0.00012743723716069835,1.0416466750702256,False,False
6,power outlet,21,4,chair,8,11,9128,0.7272727272727273,0.0008764241893076249,0.0008761362391851933,4.042731673791981e-05,0.9672439667123633,True,False
6,power outlet,34,58,table,8,11,7452,0.7272727272727273,0.0010735373054213634,0.001073105298457411,4.64123271140815e-05,2.075715414422852,True,False
7,closet door,3,61,chair,150,1351,2830,0.11102886750555144,0.053003533568904596,0.037211610022326966,0.02482561355694375,1.602435362114588,True,False
7,closet door,4,10,ceiling,1141,1351,6935,0.844559585492228,0.16452775775054074,0.15969209237228832,0.05037753281508857,1.0624741603766332,False,False
7,closet door,5,14,undefined,1,1351,500,0.0007401924500370096,0.002,0.0005405405405405405,0.017595307917888565,1.1240952662823256,False,False
7,closet door,6,21,lamp,172,1351,211,0.12731310140636565,0.8151658767772512,0.1237410071942446,0.10245059288537549,0.5264492854174129,True,False
7,closet door,21,4,chair,868,1351,9128,0.6424870466321243,0.0950920245398773,0.09031318281136198,0.015981423647958924,1.3247908776473754,True,False
7,closet door,33,17,vent,115,1351,224,0.0851221317542561,0.5133928571428571,0.07876712328767123,0.06550951847704367,0.7193842955687778,False,False
7,closet door,34,58,table,426,1351,7452,0.3153219837157661,0.0571658615136876,0.05085352751581712,0.012844444316217986,2.6568366374817534,True,False
7,closet door,40,32,undefined,20,1351,21,0.014803849000740192,0.9523809523809523,0.014792899408284023,0.005691699604743083,0.3341455810868396,False,False
8,chair,15,46,undefined,37,350,37,0.10571428571428572,1.0,0.10571428571428572,0.09523809523809523,0.22168859282324807,False,False
8,chair,17,50,switch,47,350,47,0.13428571428571429,1.0,0.13428571428571429,0.13095238095238096,0.2328708067584082,False,False
8,chair,41,35,panel,58,350,61,0.1657142857142857,0.9508196721311475,0.1643059490084986,0.09428571428571429,0.2633581753792152,False,False
8,chair,42,36,switch,19,350,19,0.054285714285714284,1.0,0.054285714285714284,0.02857142857142857,0.26044888790733156,False,False
9,speaker,2,24,wall,32,85,4210,0.3764705882352941,0.007600950118764846,0.00750645085620455,0.0014946342629958448,0.8054573245279549,False,False
9,speaker,20,66,tv-screen,40,85,779,0.47058823529411764,0.051347881899871634,0.04854368932038835,0.014463407578825572,0.5590799017247039,True,False
9,speaker,21,4,chair,75,85,9128,0.8823529411764706,0.008216476774758983,0.008207485226526593,0.00037900609441799825,2.156553188425854,True,False
9,speaker,25,12,table,75,85,525,0.8823529411764706,0.14285714285714285,0.14018691588785046,0.03779289493575208,0.15792028477121978,True,False
10,picture,2,24,wall,20,24,4210,0.8333333333333334,0.004750593824228029,0.004746084480303749,0.00039856913679889197,1.0942748036851937,False,False
10,picture,20,66,tv-screen,16,24,779,0.6666666666666666,0.02053915275994865,0.020330368487928845,0.002905287623474724,0.6885646581491758,True,False
10,picture,21,4,chair,24,24,9128,1.0,0.0026292725679228747,0.0026292725679228747,0.00010106829184479954,2.3990875609665756,True,False
11,picture,3,61,chair,185,1562,2830,0.11843790012804098,0.06537102473498234,0.04397432850011885,0.03329391197038256,1.7388056600007749,True,False
11,picture,4,10,ceiling,1160,1562,6935,0.7426376440460948,0.167267483777938,0.15810276679841898,0.0856218937173442,0.40377431974299904,False,False
11,picture,5,14,undefined,433,1562,500,0.2772087067861716,0.866,0.2658072437077962,0.15404651162790697,0.6104769300892979,False,False
11,picture,6,21,lamp,48,1562,211,0.030729833546734954,0.22748815165876776,0.02782608695652174,0.01713367838657862,1.1240334762993867,True,False
11,picture,7,37,lamp,124,1562,215,0.0793854033290653,0.5767441860465117,0.0750151240169389,0.044651162790697675,0.783795393668489,True,False
11,picture,8,40,undefined,18,1562,19,0.011523687580025609,0.9473684210526315,0.011516314779270634,0.004465116279069767,0.696925978172834,False,False
11,picture,10,54,undefined,25,1562,26,0.016005121638924456,0.9615384615384616,0.01599488163787588,0.005581395348837209,0.14650210649796133,False,False
11,picture,11,64,tablet,4,1562,70,0.002560819462227913,0.05714285714285714,0.002457002457002457,0.0031886625332152346,1.325542691121773,False,False
11,picture,16,48,undefined,24,1562,24,0.015364916773367477,1.0,0.015364916773367477,0.002325581395348837,0.5460106607194174,False,False
11,picture,21,4,chair,1475,1562,9128,0.9443021766965429,0.16159070990359334,0.16006511123168746,0.027162103433289873,1.0238300310390351,True,False
11,picture,34,58,table,1262,1562,7452,0.8079385403329066,0.16935050993022008,0.162796697626419,0.031183282279773506,1.4480271280189774,True,False
11,picture,47,55,undefined,16,1562,16,0.010243277848911651,1.0,0.010243277848911651,0.0033488372093023254,0.9179247874903015,False,False
12,storage bin,23,5,rug,189,195,4532,0.9692307692307692,0.04170344218887908,0.04164830321727633,0.007166660694449422,0.8085349877441943,False,False
13,stuffed animal,2,24,wall,15,458,4210,0.03275109170305677,0.0035629453681710215,0.003223726627981947,0.01723717692480184,1.863889603771442,False,False
13,stuffed animal,23,5,rug,57,458,4532,0.12445414847161572,0.012577228596646072,0.011554834786134198,0.028508976242519798,1.181266072035067,False,False
13,stuffed animal,24,63,floor,96,458,428,0.2096069868995633,0.22429906542056074,0.12151898734177215,0.30505709624796085,0.32740573365717934,False,False
13,stuffed animal,32,0,unknown,133,458,1744,0.2903930131004367,0.07626146788990826,0.06428226196230062,0.036569222283508,1.4504323495474896,False,False
14,potted plant,9,44,desk-organizer,371,1773,1026,0.2092498589960519,0.361598440545809,0.1528006589785832,0.18484500574052812,0.7516933447790128,False,False
14,potted plant,23,5,rug,1098,1773,4532,0.6192893401015228,0.24227714033539277,0.2108699827155752,0.1719998566667861,0.5632270390752809,False,False
16,power outlet,23,5,rug,22,22,4532,1.0,0.0048543689320388345,0.0048543689320388345,0.0003009997491668757,0.8618837977163403,False,False
16,power outlet,32,0,unknown,20,22,1744,0.9090909090909091,0.011467889908256881,0.011454753722794959,0.0003861003861003861,2.093375133425204,False,False
17,mat,2,24,wall,132,176,4210,0.75,0.031353919239904986,0.031029619181946404,0.0033679092059506373,0.9619206456509599,False,False
17,mat,3,61,chair,1,176,2830,0.005681818181818182,0.00035335689045936394,0.00033277870216306157,0.004854090073529412,1.5358500336812382,True,False
17,mat,21,4,chair,155,176,9128,0.8806818181818182,0.016980718667835234,0.016941742266914417,0.000854027066088556,1.8729354066457546,True,False
17,mat,23,5,rug,1,176,4532,0.005681818181818182,0.0002206531332744925,0.00021244954323348204,0.0022355815736487985,1.681024874418797,False,False
18,potted plant,21,4,chair,33,49,9128,0.673469387755102,0.003615249780893953,0.0036089238845144356,0.0004952346300395177,3.108214830579263,True,False
18,potted plant,23,5,rug,1,49,4532,0.02040816326530612,0.0002206531332744925,0.0002183406113537118,0.0014046654961120866,0.34040577296428376,False,False
19,potted plant,9,44,desk-organizer,440,963,1026,0.4569055036344756,0.42884990253411304,0.28405422853453843,0.26085001124353496,0.48949818675429313,False,False
19,potted plant,23,5,rug,690,963,4532,0.7165109034267912,0.15225066195939982,0.14360041623309053,0.1384598846167628,0.5724465003850217,False,False
19,potted plant,32,0,unknown,4,963,1744,0.004153686396677051,0.0022935779816513763,0.0014798372179060304,0.03741496598639456,2.4248949973814375,False,False
20,sofa chair,3,61,chair,111,2477,2830,0.04481227291077917,0.0392226148409894,0.021362586605080832,0.10778776959848023,2.5847435947726716,True,True
20,sofa chair,4,10,ceiling,353,2477,6935,0.1425111021396851,0.050901225666906996,0.03896677337454465,0.06228562874641223,2.7303679156339573,False,False
20,sofa chair,12,8,wall,689,2477,3795,0.27815906338312474,0.18155467720685112,0.12341035285688698,0.10836303416495661,1.7901371521666616,False,False
20,sofa chair,18,51,wall,708,2477,2133,0.28582963262010497,0.3319268635724332,0.1814454126089185,0.3039179449270005,0.9559832220221735,False,False
20,sofa chair,21,4,chair,574,2477,9128,0.23173193379087606,0.06288343558282208,0.052035173601668025,0.08370899871736212,2.263655296368993,True,True
20,sofa chair,32,0,unknown,367,2477,1744,0.14816310052482842,0.21043577981651376,0.09522573949143746,0.12827920952270888,1.5706277689013246,False,False
20,sofa chair,34,58,table,1723,2477,7452,0.6955995155429956,0.23121309715512614,0.2099683158664392,0.10627310756626339,1.3238093667449813,True,False
20,sofa chair,35,7,sofa,645,2477,1021,0.26039563988696,0.6317335945151812,0.22607781282860148,0.283203125,0.2795945077699648,True,True
20,sofa chair,36,9,sofa,750,2477,2860,0.3027856277755349,0.26223776223776224,0.16350555918901244,0.1067148993895546,1.0500283178771557,True,True
20,sofa chair,39,52,other-leaf,3,2477,25,0.0012111425111021397,0.12,0.0012004801920768306,0.0020708880923934686,1.5731036505746936,False,False
25,floor,1,16,door,1,1472,808,0.0006793478260869565,0.0012376237623762376,0.00043878894251864854,0.07796610169491526,1.9998880630611677,True,False
25,floor,18,51,wall,117,1472,2133,0.07948369565217392,0.05485232067510549,0.033543577981651376,0.022963280162723476,2.226855770766541,False,False
25,floor,23,5,rug,42,1472,4532,0.028532608695652172,0.009267431597528684,0.007044615900704461,0.020111118152819147,2.1411557954142144,False,False
25,floor,32,0,unknown,353,1472,1744,0.23980978260869565,0.20240825688073394,0.12329724065665386,0.03138105567606652,0.7912797072137908,False,False
25,floor,35,7,sofa,102,1472,1021,0.06929347826086957,0.09990205680705191,0.04265997490589712,0.02252252252252252,1.865686181273429,True,False
25,floor,37,34,bin,55,1472,85,0.03736413043478261,0.6470588235294118,0.03661784287616511,0.018719580681392737,1.0495846230596821,False,False
25,floor,43,19,bin,24,1472,99,0.016304347826086956,0.24242424242424243,0.015513897866839044,0.02264645330338761,1.0234450244743678,False,False
25,floor,44,18,wall,1,1472,51,0.0006793478260869565,0.0196078431372549,0.000657030223390276,0.012364181341326339,1.0542961607371375,False,False
27,window,12,8,wall,176,1458,3795,0.12071330589849108,0.0463768115942029,0.034666141422099665,0.06885530811829857,2.19791917374288,False,False
27,window,32,0,unknown,277,1458,1744,0.18998628257887518,0.1588302752293578,0.0947008547008547,0.0653572780418051,2.132165072194863,False,False
27,window,34,58,table,785,1458,7452,0.5384087791495199,0.10534084809447128,0.09661538461538462,0.04023397382568434,2.2205445269012003,True,False
27,window,35,7,sofa,24,1458,1021,0.01646090534979424,0.023506366307541625,0.009775967413441956,0.01475365046598464,1.4843997871696484,True,False
27,window,36,9,sofa,731,1458,2860,0.5013717421124828,0.2555944055944056,0.2037914691943128,0.15855519755808037,1.4247001738408802,True,False
28,power outlet,32,0,unknown,3,3,1744,1.0,0.0017201834862385322,0.0017201834862385322,3.6771465342893915e-05,0.9484241405061307,False,False
28,power outlet,35,7,sofa,3,3,1021,1.0,0.002938295788442703,0.002938295788442703,0.000257201646090535,0.6625579604024253,True,False
29,person,2,24,wall,53,103,4210,0.5145631067961165,0.012589073634204275,0.01244131455399061,0.002509185410879111,1.4464357635020482,False,False
29,person,4,10,ceiling,101,103,6935,0.9805825242718447,0.014563806777217015,0.014559607899668444,0.002580604052504142,1.6533554235129218,False,False
29,person,21,4,chair,96,103,9128,0.9320388349514563,0.010517090271691499,0.010509031198686371,0.0008186531639428762,1.6305343773818906,True,False
30,pillow,12,8,wall,95,95,3795,1.0,0.025032938076416336,0.025032938076416336,0.008062746818780166,0.8110692360155897,False,False
30,pillow,21,4,chair,87,95,9128,0.9157894736842105,0.00953111305872042,0.00952276707530648,0.001114277917588915,2.4543804382181698,True,False
30,pillow,34,58,table,91,95,7452,0.9578947368421052,0.012211486849168009,0.012204935622317597,0.0012792397660818713,0.9769967627673193,True,False
30,pillow,36,9,sofa,95,95,2860,1.0,0.033216783216783216,0.033216783216783216,0.008742194469223908,1.006066701366306,True,False
31,person,12,8,wall,24,24,3795,1.0,0.006324110671936759,0.006324110671936759,0.0007313149041977475,0.2676164059439993,False,False
31,person,21,4,chair,17,24,9128,0.7083333333333334,0.0018624014022787028,0.0018609742747673782,0.00010106829184479954,2.488552404975021,True,False
31,person,34,58,table,24,24,7452,1.0,0.00322061191626409,0.00322061191626409,0.00011603081778520374,0.9859706681484899,True,False
31,person,36,9,sofa,24,24,2860,1.0,0.008391608391608392,0.008391608391608392,0.0007929428089999009,0.8271093996504432,True,False
32,speaker,2,24,wall,3,53,4210,0.05660377358490566,0.0007125890736342043,0.0007042253521126761,0.0008066684592632429,1.6869853165553197,False,False
32,speaker,4,10,ceiling,20,53,6935,0.37735849056603776,0.002883922134102379,0.0028702640642939152,0.0010752516885433924,1.735492918158942,False,False
32,speaker,33,17,vent,53,53,224,1.0,0.23660714285714285,0.23660714285714285,0.1048951048951049,0.1472776698139123,False,False
33,ceiling,2,24,wall,721,2309,4210,0.31225638804677347,0.17125890736342042,0.12435322525008624,0.025656575080468348,2.2187106543652715,False,False
33,ceiling,4,10,ceiling,969,2309,6935,0.4196621914248592,0.13972602739726028,0.11709969788519638,0.015419760137064534,1.6232101746508585,False,False
33,ceiling,12,8,wall,379,2309,3795,0.16414032048505847,0.09986824769433465,0.06620087336244541,0.015628209787778707,2.5255509925790145,False,False
33,ceiling,20,66,tv-screen,9,2309,779,0.0038977912516240795,0.011553273427471117,0.002923026956804157,0.009579955784819455,2.0657562017887416,True,False
33,ceiling,21,4,chair,5,2309,9128,0.0021654395842356,0.0005477651183172656,0.00043736878936319107,0.01195326542840024,1.976848408096383,True,False
33,ceiling,26,42,undefined,81,2309,617,0.035080121264616716,0.1312803889789303,0.028471001757469243,0.04101077050538525,2.295020022886214,False,False
33,ceiling,27,22,indoor-plant,92,2309,94,0.03984408834993504,0.9787234042553191,0.0398096062310688,0.016029593094944512,1.4052298583401033,True,False
33,ceiling,48,56,pillar,12,2309,12,0.00519705500216544,1.0,0.00519705500216544,0.0012531328320802004,1.3756281302326194,False,False
33,ceiling,49,26,wall,229,2309,229,0.09917713295799047,1.0,0.09917713295799047,0.07894736842105263,0.1456514518250766,False,False
33,ceiling,50,20,blinds,172,2309,182,0.07449112169770464,0.945054945054945,0.07416990081931867,0.041353383458646614,0.22015875009592278,True,False
33,ceiling,51,23,plant-stand,16,2309,17,0.006929406669553919,0.9411764705882353,0.006926406926406926,0.0026106934001670842,1.3929204779994295,True,False
