predicted_index,predicted_label,gt_index,gt_instance_id,gt_label,intersection_voxels,predicted_voxels,gt_voxels,purity,coverage,voxel_iou,bbox_iou,center_distance_m,semantic_eligible,semantic_consistent
8,power outlet,7,25,floor,41,41,13797,1.0,0.002971660505907081,0.002971660505907081,4.880806634643152e-05,0.4280115245946184,False,False
9,light switch,7,25,floor,98,103,13797,0.9514563106796117,0.007102993404363267,0.0071004202289523255,0.00019828276953237804,0.6724148367476047,False,False
10,coffee kettle,16,47,undefined,156,270,2357,0.5777777777777777,0.06618582944420874,0.06313233508700931,0.053926525109538256,0.5245369060837765,False,False
10,coffee kettle,17,48,wall,98,270,14267,0.362962962962963,0.006868998387888133,0.006787173626982478,0.002829508508930636,0.6146406232266486,False,False
11,book,11,40,lamp,223,247,3256,0.902834008097166,0.0684889434889435,0.06798780487804879,0.00631876300921796,0.3480758791195775,True,False
11,book,29,88,ceiling,211,247,78114,0.854251012145749,0.0027011803261899276,0.0026999360204734485,0.00016685708004035978,3.529744767426361,False,False
12,cabinet,11,40,lamp,1588,4763,3256,0.3334033172370355,0.4877149877149877,0.2469289379567719,0.1747529427028897,0.310653375356332,True,False
12,cabinet,16,47,undefined,978,4763,2357,0.2053327734621037,0.41493423843869326,0.1592315206773038,0.18514219384793965,1.0457463698814997,False,False
12,cabinet,17,48,wall,1517,4763,14267,0.31849674574847786,0.10632929137169693,0.08662136698452579,0.04129639241123298,1.3681131156191375,False,False
12,cabinet,29,88,ceiling,1897,4763,78114,0.39827839596892717,0.024285019330721764,0.023425537169671523,0.010112607110517048,3.539339275184371,False,False
13,poster,5,9,sofa,1916,3873,6530,0.4947069455202685,0.2934150076569678,0.22575704017909745,0.10297029702970296,0.8021325061686476,True,False
13,poster,20,60,rug,1621,3873,7391,0.4185386005680351,0.2193207955621702,0.1681012133153583,0.024567632573588363,0.7826762839787456,False,False
13,poster,25,71,cushion,394,3873,784,0.10172992512264395,0.5025510204081632,0.09242317616701853,0.12571428571428572,0.9457159082076756,True,False
13,poster,33,18,cushion,479,3873,509,0.12367673638006713,0.9410609037328095,0.12272610812195747,0.184645286686103,0.5666933375136539,True,False
13,poster,53,70,cushion,443,3873,1288,0.11438161631809966,0.343944099378882,0.09389571852479864,0.1291759465478842,1.2243269296402743,True,False
13,poster,54,8,cushion,73,3873,1752,0.01884843790343403,0.041666666666666664,0.013148414985590778,0.03612376315376158,1.7766007583102352,True,False
14,closet door,0,2,cabinet,284,2862,5383,0.0992313067784766,0.052758684748281624,0.035673910312774774,0.05178058935284369,0.9666411208534882,True,False
14,closet door,3,6,lamp,196,2862,4266,0.06848357791754019,0.04594467885607126,0.02827466820542412,0.00970592609406921,1.8350302998256076,True,False
14,closet door,7,25,floor,2503,2862,13797,0.8745632424877708,0.18141624990940058,0.17681548460016955,0.023151239926984552,0.7214570026811936,False,False
14,closet door,17,48,wall,155,2862,14267,0.054157931516422085,0.010864232144108782,0.009131613055260987,0.014749741267615751,1.5292327877589664,False,False
15,sofa chair,7,25,floor,437,451,13797,0.9689578713968958,0.031673552221497425,0.0316414452248208,0.0021963629855894186,1.4762821086292277,False,False
15,sofa chair,13,42,window,34,451,1318,0.07538802660753881,0.025796661608497723,0.019596541786743516,0.030709101060859854,1.2374658072994074,True,False
15,sofa chair,15,46,pillar,71,451,1017,0.1574279379157428,0.06981317600786627,0.05082319255547602,0.056925996204933584,0.7759565233188641,False,False
15,sofa chair,18,50,blinds,23,451,1605,0.050997782705099776,0.014330218068535825,0.01131333005410723,0.011769651113913409,1.1280332929796673,True,False
15,sofa chair,19,57,wall,359,451,7738,0.7960088691796009,0.04639441716205738,0.045849297573435505,0.006781257358135154,0.8115293782162303,False,False
15,sofa chair,20,60,rug,93,451,7391,0.20620842572062084,0.012582871059396563,0.012001548586914441,0.000859155736296466,1.7272674107256407,False,False
15,sofa chair,44,75,basket,199,451,513,0.44124168514412415,0.38791423001949316,0.2601307189542484,0.33507853403141363,0.16771889319910877,True,False
15,sofa chair,45,77,sofa,95,451,4676,0.2106430155210643,0.02031650983746792,0.018879173290938,0.005575570423743352,1.1251132648329645,True,True
15,sofa chair,46,86,blanket,217,451,1591,0.4811529933481153,0.13639220615964803,0.1189041095890411,0.024676956209619526,0.5095690227871887,False,False
15,sofa chair,66,32,cushion,116,451,694,0.2572062084257206,0.16714697406340057,0.11273080660835763,0.05760019402170618,0.4882029593260101,True,False
15,sofa chair,89,29,window,16,451,1766,0.03547671840354767,0.009060022650056626,0.007269422989550204,0.06534823731728288,1.0477089188298765,True,False
15,sofa chair,90,58,blinds,9,451,1993,0.019955654101995565,0.004515805318615153,0.003696098562628337,0.06375685557586837,1.0349525121199548,True,False
16,potted plant,11,40,lamp,178,310,3256,0.5741935483870968,0.05466830466830467,0.0525383707201889,0.025758251561106154,0.5828675339168314,True,False
16,potted plant,29,88,ceiling,207,310,78114,0.667741935483871,0.002649973116214763,0.002646483501029188,0.000680187979223349,3.3577530981455816,False,False
17,lamp,3,6,lamp,2209,14582,4266,0.1514881360581539,0.5178152836380685,0.13276038223450928,0.06481545479679292,1.5145372403263468,True,True
17,lamp,4,7,table,611,14582,856,0.04190097380331916,0.7137850467289719,0.04120860592162946,0.021772418413245287,0.9541243555718277,True,False
17,lamp,5,9,sofa,3640,14582,6530,0.2496228226580716,0.557427258805513,0.20833333333333334,0.22996057818659657,1.400239068639887,True,False
17,lamp,6,20,undefined,192,14582,392,0.013166918118227951,0.4897959183673469,0.01298877012582871,0.011867164321944684,1.114294651124861,False,False
17,lamp,7,25,floor,4373,14582,13797,0.2998902756823481,0.3169529607885772,0.18216279263517454,0.029515314367863223,2.062788855261553,False,False
17,lamp,8,27,table,525,14582,666,0.036003291729529555,0.7882882882882883,0.03565849351355023,0.016843717102115036,0.7505114607666561,True,False
17,lamp,10,39,stool,312,14582,941,0.021396241942120423,0.33156216790648246,0.020511471961080798,0.010335971486975208,1.9226935395452636,True,False
17,lamp,12,41,stool,692,14582,732,0.047455767384446575,0.9453551912568307,0.047325947202845026,0.023590774236769068,1.3595723427268742,True,False
17,lamp,20,60,rug,3642,14582,7391,0.24975997805513647,0.4927614666486267,0.19867983197861547,0.08025418354536866,0.7891208761014279,False,False
17,lamp,25,71,cushion,381,14582,784,0.026128103140858592,0.48596938775510207,0.025425425425425426,0.03825724949755958,0.24629872393414629,True,False
17,lamp,33,18,cushion,30,14582,509,0.0020573309559731175,0.05893909626719057,0.001991899608259744,0.02942865345966121,0.38958649424388697,True,False
17,lamp,34,33,wall,1872,14582,26003,0.12837745165272255,0.0719916932661616,0.048355849456255005,0.02051553906301769,1.6400150726924054,False,False
17,lamp,35,36,door,224,14582,4000,0.015361404471265945,0.056,0.012201764898137051,0.0064415289158338464,3.543046157127092,True,False
17,lamp,36,61,window,264,14582,3455,0.018104512412563434,0.07641099855282199,0.014853992010352783,0.007769338216387883,3.070258532244266,True,False
17,lamp,53,70,cushion,734,14582,1288,0.05033603072280894,0.5698757763975155,0.04849365750528541,0.07278208440999138,1.949870497643138,True,False
17,lamp,54,8,cushion,1220,14582,1752,0.08366479220957344,0.6963470319634704,0.08071986237925102,0.09119293712316968,2.5069319266972334,True,False
17,lamp,55,63,picture,121,14582,8544,0.008297901522424907,0.014161985018726592,0.005259726146489893,0.011757551185890938,1.936800487432195,False,False
17,lamp,57,74,chair,969,14582,4427,0.0664517898779317,0.21888412017167383,0.053713968957871394,0.055521165658778154,3.401672776505735,True,False
17,lamp,60,89,wall,317,14582,10608,0.021739130434782608,0.029883107088989443,0.012744743295943392,0.024188764876498535,3.0766099715401083,False,False
17,lamp,63,69,cushion,56,14582,1194,0.0038403511178164863,0.04690117252931323,0.0035623409669211198,0.02575518725235397,3.6275752128881815,True,False
18,power outlet,29,88,ceiling,24,30,78114,0.8,0.00030724325985098704,0.00030721966205837174,7.3613417664864614e-06,3.330825747500405,False,False
19,ceiling,3,6,lamp,801,11312,4266,0.0708097595473833,0.1877637130801688,0.05420586045882114,0.0399800099950025,2.313869100517885,True,False
19,ceiling,29,88,ceiling,701,11312,78114,0.06196958981612447,0.008974063548147579,0.007900817131586363,0.010045774323369483,2.7618407505103333,False,False
19,ceiling,32,1,undefined,32,11312,799,0.002828854314002829,0.04005006257822278,0.002649225929298783,0.01949527848724137,1.709509194152547,False,False
19,ceiling,34,33,wall,5608,11312,26003,0.4957567185289958,0.21566742298965505,0.17686946100230233,0.07087170952777193,2.6000960450442365,False,False
19,ceiling,35,36,door,25,11312,4000,0.00221004243281471,0.00625,0.001635376463661935,0.07333221589004359,2.0026815089606123,True,False
19,ceiling,36,61,window,421,11312,3455,0.03721711456859972,0.12185238784370478,0.029346159208141643,0.07923930269413629,1.6557157806217242,True,False
19,ceiling,37,14,undefined,304,11312,342,0.026874115983026876,0.8888888888888888,0.026784140969162994,0.016645859342488557,1.3943119749295745,False,False
19,ceiling,38,16,switch,205,11312,229,0.018122347949080624,0.8951965065502183,0.018083980239943544,0.011146780809702158,1.7322633286515499,False,False
19,ceiling,39,0,unknown,1303,11312,10095,0.11518741159830269,0.12907379891035167,0.06481297254277756,0.023393669948131683,2.470958842944853,False,False
20,sofa chair,10,39,stool,14,15,941,0.9333333333333333,0.01487778958554729,0.014861995753715499,0.003284072249589491,0.25220889447082206,True,True
20,sofa chair,20,60,rug,5,15,7391,0.3333333333333333,0.0006764984440535787,0.0006755843804891231,0.00010066728025770824,1.4161224848463831,False,False
21,window,29,88,ceiling,640,1030,78114,0.6213592233009708,0.00819315359602632,0.008152450830530929,0.00828592629235716,2.363531148640523,False,False
21,window,39,0,unknown,862,1030,10095,0.8368932038834952,0.08538880633977217,0.0839910357595245,0.035625664657922725,0.5702299630478482,False,False
22,pillow,29,88,ceiling,484,951,78114,0.508937960042061,0.006196072406994905,0.006159249691401229,0.0034352928243603486,0.5113382836370216,False,False
23,sofa chair,29,88,ceiling,1144,1606,78114,0.7123287671232876,0.014645262052897049,0.01455915292201181,0.009927996262401408,0.7667926966929334,False,False
24,end table,7,25,floor,85,85,13797,1.0,0.006160759585417119,0.006160759585417119,0.0004575756219977955,1.5190003329126478,False,False
24,end table,10,39,stool,12,85,941,0.1411764705882353,0.012752391073326248,0.011834319526627219,0.003638844666818285,0.6798369862988132,True,False
24,end table,19,57,wall,58,85,7738,0.6823529411764706,0.007495476867407599,0.0074694140373470705,0.0010733351536093248,0.8757991089925707,False,False
24,end table,20,60,rug,43,85,7391,0.5058823529411764,0.005817886618860776,0.00578501278084219,0.0006900219944510731,1.5797231004731394,False,False
24,end table,44,75,basket,70,85,513,0.8235294117647058,0.1364522417153996,0.13257575757575757,0.234375,0.07489719115421305,True,False
24,end table,45,77,sofa,35,85,4676,0.4117647058823529,0.0074850299401197605,0.007405840033855269,0.002597290160599108,1.0371532497780185,True,False
24,end table,46,86,blanket,75,85,1591,0.8823529411764706,0.04714016341923319,0.046845721424109935,0.01034102399117566,0.40403802571773534,False,False
24,end table,66,32,cushion,28,85,694,0.32941176470588235,0.040345821325648415,0.037283621837549935,0.015097748241822053,0.4311237396965094,True,False
24,end table,89,29,window,10,85,1766,0.11764705882352941,0.0056625141562853904,0.005431830526887561,0.0066273932253313695,1.1075868044978585,True,False
24,end table,90,58,blinds,2,85,1993,0.023529411764705882,0.0010035122930255895,0.0009633911368015414,0.004759386567953464,1.0975850250818924,True,False
25,sofa chair,29,88,ceiling,116,154,78114,0.7532467532467533,0.0014850090892797707,0.001484287030402293,9.815122355315281e-05,1.5147844305646432,False,False
25,sofa chair,39,0,unknown,49,154,10095,0.3181818181818182,0.004853888063397722,0.004803921568627451,0.0004220050302999612,1.7615606620014237,False,False
26,ceiling light,29,88,ceiling,162,1245,78114,0.13012048192771083,0.0020738920039941626,0.002045532027728323,0.0004465140014033297,3.2724070733754704,False,False
26,ceiling light,34,33,wall,1011,1245,26003,0.8120481927710843,0.03888012921585971,0.03853336890650608,0.004687922589175707,3.045280765388983,False,False
26,ceiling light,36,61,window,352,1245,3455,0.2827309236947791,0.10188133140376267,0.08095676172953081,0.015699235695104317,1.1984728960273399,True,False
27,paper bag,29,88,ceiling,271,852,78114,0.318075117370892,0.003469288475817395,0.0034436749475824386,0.0012514281003026984,1.0514272953398105,False,False
28,pillow,19,57,wall,10,615,7738,0.016260162601626018,0.0012923235978288964,0.001198609612849095,0.0045529199620177605,1.2422097019080125,False,False
28,pillow,30,11,table,515,615,3231,0.8373983739837398,0.15939337666357165,0.15460822575803063,0.1259259259259259,0.20394445489049906,True,False
28,pillow,43,54,undefined,102,615,441,0.16585365853658537,0.23129251700680273,0.1069182389937107,0.24548736462093862,0.277501407934302,False,False
28,pillow,45,77,sofa,46,615,4676,0.07479674796747968,0.009837467921300257,0.00877025738798856,0.039297046619477666,0.5489140941890337,True,False
28,pillow,47,12,book,294,615,799,0.47804878048780486,0.36795994993742176,0.2625,0.379073756432247,0.1419429928889147,True,False
28,pillow,48,59,book,352,615,799,0.5723577235772358,0.4405506883604506,0.3314500941619586,0.440200917987356,0.11927449833456537,True,False
28,pillow,49,43,pot,371,615,654,0.6032520325203252,0.5672782874617737,0.4131403118040089,0.6084656084656085,0.04482205226735493,True,False
28,pillow,50,24,undefined,147,615,195,0.23902439024390243,0.7538461538461538,0.22171945701357465,0.35,0.12761015253826372,False,False
28,pillow,51,55,plant-stand,89,615,459,0.14471544715447154,0.19389978213507625,0.09035532994923857,0.22031473533619456,0.40094258175790487,True,False
28,pillow,58,10,table,56,615,1362,0.0910569105691057,0.041116005873715125,0.029151483602290473,0.01344603892274425,0.9354611240559095,True,False
29,pillow,30,11,table,143,161,3231,0.8881987577639752,0.044258743423088824,0.04401354262850108,0.028985507246376812,0.49344307927157066,True,False
29,pillow,51,55,plant-stand,83,161,459,0.515527950310559,0.18082788671023964,0.15456238361266295,0.08421311072919224,0.2955967493681076,True,False
29,pillow,52,35,indoor-plant,61,161,556,0.37888198757763975,0.10971223021582734,0.09298780487804878,0.047312576100191336,0.22418120825708546,True,False
29,pillow,56,73,chair,74,161,6143,0.45962732919254656,0.012046231482988768,0.01187800963081862,0.0057141269885360325,1.3126013153084364,True,False
30,pillow,30,11,table,77,104,3231,0.7403846153846154,0.023831631073970908,0.023634131368937997,0.03260869565217391,0.7353633637496948,True,False
30,pillow,45,77,sofa,7,104,4676,0.0673076923076923,0.0014970059880239522,0.001466582861931699,0.00998918918918919,1.1223518786386981,True,False
30,pillow,52,35,indoor-plant,21,104,556,0.20192307692307693,0.03776978417266187,0.03286384976525822,0.15280135823429541,0.2919137350003748,True,False
30,pillow,56,73,chair,99,104,6143,0.9519230769230769,0.016115904281295782,0.016102797657774885,0.006428392862103037,1.0476714156011584,True,False
30,pillow,59,72,cushion,35,104,1430,0.33653846153846156,0.024475524475524476,0.02334889926617745,0.04179566563467492,0.45241651505913966,True,True
30,pillow,60,89,wall,2,104,10608,0.019230769230769232,0.0001885369532428356,0.00018674136321195143,0.001006036217303823,1.7769168018911494,False,False
31,pillow,30,11,table,209,720,3231,0.2902777777777778,0.06468585577220674,0.055852485301977554,0.10067114093959731,0.876938030194846,True,False
31,pillow,45,77,sofa,26,720,4676,0.03611111111111111,0.005560307955517536,0.00484171322160149,0.04009115462525321,1.1984087174059157,True,False
31,pillow,52,35,indoor-plant,79,720,556,0.10972222222222222,0.1420863309352518,0.06599832915622389,0.2093784078516903,0.4192905802852949,True,False
31,pillow,56,73,chair,632,720,6143,0.8777777777777778,0.10288132834120137,0.10142834216016691,0.037141825425484214,0.920956780178171,True,False
31,pillow,59,72,cushion,415,720,1430,0.5763888888888888,0.2902097902097902,0.23919308357348704,0.2755778006771677,0.2876908342469288,True,True
31,pillow,60,89,wall,9,720,10608,0.0125,0.0008484162895927602,0.0007951232441028359,0.005812653699977644,1.639184143739263,False,False
31,pillow,67,84,pillar,8,720,3509,0.011111111111111112,0.002279851809632374,0.0018952854773750297,0.00558659217877095,1.1036998131322402,False,False
32,pillow,56,73,chair,56,57,6143,0.9824561403508771,0.009116067068207716,0.009114583333333334,0.0023213640890927634,0.7953294415953889,True,False
32,pillow,59,72,cushion,18,57,1430,0.3157894736842105,0.012587412587412588,0.012253233492171545,0.010146341463414634,0.42345007950534574,True,True
33,pillow,19,57,wall,715,7205,7738,0.09923664122137404,0.09240113724476609,0.0502530222097273,0.11978482025490084,1.5035745633566622,False,False
33,pillow,30,11,table,2230,7205,3231,0.30950728660652327,0.6901887960383782,0.2717523763100171,0.3274798291409587,0.39746477985101536,True,False
33,pillow,43,54,undefined,250,7205,441,0.03469812630117974,0.5668934240362812,0.03380205516495403,0.031535094658018244,0.7512174302282656,False,False
33,pillow,45,77,sofa,2519,7205,4676,0.34961832061068704,0.5387082976903336,0.26906643879512926,0.33038120908740853,0.6755788811859156,True,False
33,pillow,46,86,blanket,651,7205,1591,0.09035392088827203,0.40917661847894404,0.07992633517495396,0.13670505758637957,1.1946823478238338,False,False
33,pillow,47,12,book,383,7205,799,0.05315752949340736,0.4793491864831039,0.05025587193281721,0.08065706902916205,0.593671836112526,True,False
33,pillow,48,59,book,361,7205,799,0.05010409437890354,0.4518147684605757,0.047232762004448516,0.06838316722037652,0.57023295301601,True,False
33,pillow,49,43,pot,208,7205,654,0.02886884108258154,0.3180428134556575,0.027185988759639262,0.060960818435901495,0.5347812027746752,True,False
33,pillow,50,24,undefined,70,7205,195,0.009715475364330326,0.358974358974359,0.009549795361527967,0.018562463745188,0.5285536902283491,False,False
33,pillow,51,55,plant-stand,380,7205,459,0.0527411519777932,0.8278867102396514,0.05216913783635365,0.048726467331118496,0.3368465529234206,True,False
33,pillow,52,35,indoor-plant,503,7205,556,0.06981263011797363,0.9046762589928058,0.06930283824745109,0.06988609397247271,0.20750145762517885,True,False
33,pillow,56,73,chair,2834,7205,6143,0.3933379597501735,0.46133810841608336,0.2695453680806544,0.3252111515597149,1.4110009654413564,True,False
33,pillow,58,10,table,767,7205,1362,0.10645385149201943,0.5631424375917768,0.09833333333333333,0.1783684846454762,0.5405511817975598,True,False
33,pillow,59,72,cushion,1111,7205,1430,0.15419847328244274,0.7769230769230769,0.1476608187134503,0.1667721352106734,0.7637339003529067,True,True
33,pillow,60,89,wall,1190,7205,10608,0.16516308119361556,0.11217948717948718,0.07158755940564278,0.05662658405474839,2.18766146978151,False,False
33,pillow,64,92,book,11,7205,370,0.0015267175572519084,0.02972972972972973,0.0014542570068746695,0.01673683663392068,0.8308115820290202,True,False
33,pillow,66,32,cushion,172,7205,694,0.02387231089521166,0.2478386167146974,0.02225960916267633,0.0464352632271568,1.2648921278173948,True,True
33,pillow,67,84,pillar,411,7205,3509,0.057043719639139484,0.11712738671986321,0.03989129379792294,0.07474940987307994,1.2678884672992985,False,False
33,pillow,70,21,blinds,174,7205,3845,0.024149895905621097,0.04525357607282185,0.015998528870908423,0.029630913186622768,1.951111439363421,True,False
33,pillow,72,38,window,105,7205,3846,0.01457321304649549,0.027301092043681748,0.009592545221998905,0.0378433589902601,1.9153972482892692,True,False
33,pillow,76,80,wall-plug,150,7205,150,0.020818875780707843,1.0,0.020818875780707843,0.016314665401044138,0.4725927258198468,False,False
33,pillow,80,44,wall-plug,153,7205,155,0.021235253296321997,0.9870967741935484,0.021229360344109893,0.024521436481569372,0.45975357486331475,False,False
33,pillow,82,56,wall-plug,101,7205,101,0.014018043025676613,1.0,0.014018043025676613,0.01779781680113906,0.47094938307944123,False,False
33,pillow,87,28,window,153,7205,2566,0.021235253296321997,0.05962587685113016,0.015907673112913287,0.05803339002464337,1.3589092158419747,True,False
33,pillow,88,22,blinds,342,7205,3812,0.04746703678001388,0.08971668415529906,0.03203747072599532,0.06806620333882639,1.3103315239815811,True,False
33,pillow,89,29,window,1,7205,1766,0.00013879250520471896,0.0005662514156285391,0.00011148272017837236,0.0022123893805309734,1.5550513195532742,True,False
34,coffee table,29,88,ceiling,1148,2664,78114,0.43093093093093093,0.014696469262872212,0.01441667713173427,0.012581023835043127,1.93186724132283,False,False
34,coffee table,79,78,lamp,1144,2664,1544,0.4294294294294294,0.7409326424870466,0.3733681462140992,0.4110726643598616,0.19129740060024156,True,False
34,coffee table,81,51,undefined,146,2664,160,0.054804804804804805,0.9125,0.05451829723674384,0.030581994070837885,0.4600740266621875,False,False
34,coffee table,84,34,blinds,2,2664,1078,0.0007507507507507507,0.0018552875695732839,0.0005347593582887701,0.024685816876122084,0.6624560109537967,True,False
34,coffee table,86,53,undefined,69,2664,71,0.0259009009009009,0.971830985915493,0.025881470367591898,0.02402870962708691,0.5231543619443394,False,False
34,coffee table,87,28,window,70,2664,2566,0.026276276276276277,0.027279812938425563,0.013565891472868217,0.27119965967101534,0.6897018353691565,True,False
34,coffee table,88,22,blinds,1196,2664,3812,0.44894894894894893,0.31374606505771246,0.2265151515151515,0.25012285744069335,0.5506152412243804,True,False
34,coffee table,89,29,window,4,2664,1766,0.0015015015015015015,0.0022650056625141564,0.0009037505648441031,0.010477299185098952,1.150098101570884,True,False
35,cup,29,88,ceiling,109,306,78114,0.3562091503267974,0.0013953964718232327,0.0013918861973413698,0.0004946821667078902,1.7797090592910436,False,False
35,cup,79,78,lamp,171,306,1544,0.5588235294117647,0.11075129533678757,0.10184633710541989,0.030094043887147336,0.24409494311774887,True,False
35,cup,88,22,blinds,158,306,3812,0.5163398692810458,0.041448058761804824,0.0398989898989899,0.017286618305294026,0.6553693457626915,True,False
36,sofa chair,69,19,blinds,91,92,3414,0.9891304347826086,0.026654950205038077,0.026647144948755492,0.01809954751131222,0.5916095280966353,True,False
37,bottle,29,88,ceiling,3,27,78114,0.1111111111111111,3.840540748137338e-05,3.839361130307917e-05,2.9445367065945846e-05,2.0426993984669166,False,False
37,bottle,79,78,lamp,21,27,1544,0.7777777777777778,0.013601036269430052,0.013548387096774193,0.0017913121361397223,0.2258347126524469,True,False
38,armchair,69,19,blinds,2918,3026,3414,0.9643093192333113,0.8547158758055068,0.8285065303804656,1.0,0.009084144638840079,True,False
39,blinds,27,81,undefined,4318,11342,17157,0.38070886968788575,0.25167570088010727,0.17856995161490427,0.01110350187366785,1.9775534956872236,False,False
39,blinds,29,88,ceiling,4263,11342,78114,0.3758596367483689,0.05457408403103157,0.05003932247954644,0.005853001201066313,4.614009739890631,False,False
39,blinds,34,33,wall,371,11342,26003,0.03271028037383177,0.014267584509479675,0.010034078000757288,0.008408879357467312,3.7120131260655387,False,False
39,blinds,57,74,chair,533,11342,4427,0.04699347557749956,0.12039756042466682,0.03498293515358362,0.011714034205231389,2.100106373142807,True,False
39,blinds,60,89,wall,2071,11342,10608,0.18259566214071593,0.19523001508295626,0.1041802907590925,0.013892019561531601,1.7918708050518966,False,False
39,blinds,63,69,cushion,107,11342,1194,0.009433962264150943,0.08961474036850921,0.008608898543728377,0.007332146223944695,2.099940672990698,True,False
39,blinds,71,26,window,190,11342,1611,0.016751895609239995,0.11793916821849783,0.014886782104520881,0.012241481533149653,1.7244424332099162,True,False
39,blinds,74,15,blinds,4125,11342,4141,0.363692470463763,0.9961361989857522,0.36318013734812465,0.18621088193456614,0.4243611966759125,True,True
39,blinds,75,17,window,599,11342,599,0.052812555104919764,1.0,0.052812555104919764,0.2033694879089616,0.351769319721929,True,False
39,blinds,78,83,lamp,108,11342,7181,0.009522130135778522,0.015039688065729006,0.00586478414336139,0.005250234241219993,2.5801692509976704,True,False
40,pillow,69,19,blinds,87,90,3414,0.9666666666666667,0.025483304042179262,0.025460930640913083,0.015082956259426848,0.2788944322641956,True,False
41,pillow,69,19,blinds,384,402,3414,0.9552238805970149,0.11247803163444639,0.11188811188811189,0.08024132730015084,0.15103112751113837,True,False
42,lamp,20,60,rug,13,13,7391,1.0,0.0017588959545393045,0.0017588959545393045,7.669888019634913e-05,1.0690593915670974,False,False
