predicted_index,predicted_label,gt_index,gt_instance_id,gt_label,intersection_voxels,predicted_voxels,gt_voxels,purity,coverage,voxel_iou,bbox_iou,center_distance_m,semantic_eligible,semantic_consistent
1,pillow,58,10,table,2,192,406,0.010416666666666666,0.0049261083743842365,0.003355704697986577,0.0035257822829440283,1.2146486145156394,True,False
1,pillow,88,22,blinds,2,192,1066,0.010416666666666666,0.001876172607879925,0.0015923566878980893,0.00761743546339399,1.3120161678054911,True,False
2,stool,13,42,window,10,389,358,0.02570694087403599,0.027932960893854747,0.013568521031207599,0.07368127267652805,0.7075562016547284,True,False
2,stool,18,50,blinds,9,389,420,0.02313624678663239,0.02142857142857143,0.01125,0.10796221322537113,0.7840777439187105,True,False
2,stool,19,57,wall,93,389,2102,0.2390745501285347,0.044243577545195055,0.03878231859883236,0.03616806406914207,1.2255815076355592,False,False
2,stool,24,68,vent,61,389,460,0.15681233933161953,0.13260869565217392,0.07741116751269035,0.11260285838025119,0.9036931838456591,False,False
2,stool,29,88,ceiling,264,389,23061,0.6786632390745502,0.011447899050344738,0.011386181316311568,0.003735980542403379,1.601613243377242,False,False
2,stool,41,52,undefined,5,389,21,0.012853470437017995,0.23809523809523808,0.012345679012345678,0.03006012024048096,0.403566265632095,False,False
4,end table,30,11,table,2,260,948,0.007692307692307693,0.002109704641350211,0.001658374792703151,0.015677233429394814,1.0556847814981,True,True
5,cabinet,0,2,cabinet,632,984,1476,0.6422764227642277,0.4281842818428184,0.34573304157549234,0.04352709912945802,0.5642624292204069,True,True
5,cabinet,3,6,lamp,10,984,1111,0.01016260162601626,0.009000900090009001,0.004796163069544364,0.0026001040041601664,2.4164714619564194,True,False
5,cabinet,7,25,floor,492,984,3694,0.5,0.13318895506226314,0.11753463927376971,0.010990040275999875,1.2695418069193152,False,False
5,cabinet,17,48,wall,237,984,3752,0.24085365853658536,0.06316631130063965,0.052678372971771505,0.018351685018351684,1.257441081816227,False,False
6,window,11,40,lamp,19,375,929,0.050666666666666665,0.02045209903121636,0.014785992217898832,0.002404167223186857,1.243779410402781,True,False
6,window,17,48,wall,248,375,3752,0.6613333333333333,0.06609808102345416,0.06393400360917763,0.005136737028179266,1.1057011333367104,False,False
6,window,29,88,ceiling,181,375,23061,0.4826666666666667,0.007848748970122717,0.007783272414534509,0.0014486455164421266,3.857311882682744,False,False
7,toaster,17,48,wall,44,53,3752,0.8301886792452831,0.011727078891257996,0.011699016219090667,0.001313813813813814,0.7520739336261495,False,False
8,power outlet,7,25,floor,12,12,3694,1.0,0.0032485110990795887,0.0032485110990795887,9.392317084624777e-05,0.45480730347919396,False,False
9,light switch,7,25,floor,30,31,3694,0.967741935483871,0.008121277747698972,0.008119079837618403,0.0003287310979618672,0.7045515938511214,False,False
10,coffee kettle,16,47,undefined,58,95,664,0.6105263157894737,0.08734939759036145,0.08273894436519258,0.0715909090909091,0.5195192763385137,False,False
10,coffee kettle,17,48,wall,44,95,3752,0.4631578947368421,0.011727078891257996,0.0115698133052853,0.003941441441441441,0.5357084882594652,False,False
11,book,11,40,lamp,68,71,929,0.9577464788732394,0.07319698600645856,0.07296137339055794,0.006947368421052632,0.36884995104029933,True,False
11,book,17,48,wall,2,71,3752,0.028169014084507043,0.0005330490405117271,0.0005234231876472127,9.375585974123383e-05,1.4429282108696075,False,False
11,book,29,88,ceiling,68,71,23061,0.9577464788732394,0.0029487012705433414,0.0029483177245924383,0.00018870513964180333,3.564533395307169,False,False
12,cabinet,11,40,lamp,471,1309,929,0.359816653934301,0.5069967707212056,0.266553480475382,0.1678714859437751,0.30553495440203116,True,False
12,cabinet,16,47,undefined,290,1309,664,0.2215431627196333,0.4367469879518072,0.17231134878193702,0.20224719101123595,1.024363550911435,False,False
12,cabinet,17,48,wall,479,1309,3752,0.36592818945760125,0.12766524520255865,0.10453950240069838,0.04357298474945534,1.2843434957951843,False,False
12,cabinet,29,88,ceiling,569,1309,23061,0.4346829640947288,0.024673691513811196,0.023906558547960168,0.010596117035821712,3.580195252357834,False,False
13,poster,5,9,sofa,549,1042,1731,0.5268714011516314,0.317157712305026,0.2468525179856115,0.12372634643377002,0.7954426997331034,True,False
13,poster,20,60,rug,445,1042,1926,0.42706333973128596,0.23104880581516096,0.17637732857709076,0.034023668639053255,0.8135291003353857,False,False
13,poster,25,71,cushion,121,1042,218,0.11612284069097889,0.555045871559633,0.10623353819139596,0.13930348258706468,0.9352282298498482,True,False
13,poster,33,18,cushion,143,1042,148,0.13723608445297505,0.9662162162162162,0.13658070678127984,0.2016498625114574,0.5653676395166476,True,False
13,poster,53,70,cushion,129,1042,358,0.1238003838771593,0.36033519553072624,0.10149488591660111,0.13626834381551362,1.2320456776561932,True,False
13,poster,54,8,cushion,29,1042,470,0.02783109404990403,0.06170212765957447,0.019554956169925825,0.04308797127468582,1.7769395803318155,True,False
14,closet door,0,2,cabinet,137,883,1476,0.1551528878822197,0.09281842818428185,0.061656165616561655,0.06567796610169492,0.9041425332862096,True,False
14,closet door,3,6,lamp,61,883,1111,0.06908267270668177,0.05490549054905491,0.03155716502845318,0.0108499095840868,1.890653832899686,True,False
14,closet door,7,25,floor,735,883,3694,0.8323895809739524,0.1989713048186248,0.19130661114003122,0.0277518220893291,0.8000014570436801,False,False
14,closet door,17,48,wall,81,883,3752,0.09173272933182333,0.021588486140724946,0.017786561264822136,0.028937849391647483,1.5030815647926148,False,False
15,sofa chair,7,25,floor,130,136,3694,0.9558823529411765,0.03519220357336221,0.03513513513513514,0.00475877398954322,1.456684265955786,False,False
15,sofa chair,13,42,window,11,136,358,0.08088235294117647,0.030726256983240222,0.022774327122153208,0.05765154726579059,1.1976989085147418,True,False
15,sofa chair,15,46,pillar,27,136,293,0.19852941176470587,0.09215017064846416,0.06716417910447761,0.0761904761904762,0.7816651528987145,False,False
15,sofa chair,18,50,blinds,11,136,420,0.08088235294117647,0.02619047619047619,0.02018348623853211,0.025157232704402517,1.0739308855612695,True,False
15,sofa chair,19,57,wall,107,136,2102,0.7867647058823529,0.05090390104662226,0.05021116846550915,0.014421594440095827,0.7831037564548614,False,False
15,sofa chair,20,60,rug,34,136,1926,0.25,0.017653167185877467,0.016765285996055226,0.0021012275592583035,1.6977684137714395,False,False
15,sofa chair,44,75,basket,59,136,156,0.4338235294117647,0.3782051282051282,0.2532188841201717,0.34615384615384615,0.19170477016436704,True,False
15,sofa chair,45,77,sofa,38,136,1289,0.27941176470588236,0.02948021722265322,0.0273972602739726,0.011972207375734902,1.1174647512475329,True,True
15,sofa chair,46,86,blanket,66,136,477,0.4852941176470588,0.13836477987421383,0.1206581352833638,0.05111402359108781,0.5095353979000596,False,False
15,sofa chair,66,32,cushion,39,136,208,0.2867647058823529,0.1875,0.12786885245901639,0.10366826156299841,0.49019708495027325,True,False
15,sofa chair,89,29,window,8,136,510,0.058823529411764705,0.01568627450980392,0.012539184952978056,0.11938202247191011,1.0588837880570077,True,False
15,sofa chair,90,58,blinds,5,136,521,0.03676470588235294,0.009596928982725527,0.007668711656441718,0.11661807580174927,1.0094006126424064,True,False
16,potted plant,11,40,lamp,62,102,929,0.6078431372549019,0.06673842841765339,0.06398348813209494,0.03242105263157895,0.6072851164065456,True,False
16,potted plant,29,88,ceiling,79,102,23061,0.7745098039215687,0.0034256970643077055,0.003422283832957893,0.0008806239849950822,3.3952670156459877,False,False
17,lamp,3,6,lamp,668,4026,1111,0.16592151018380527,0.6012601260126013,0.14947415529201163,0.07536097598641031,1.7570036004715068,True,True
17,lamp,4,7,table,189,4026,189,0.04694485842026826,1.0,0.04694485842026826,0.01649048625792812,1.189815609457369,True,False
17,lamp,5,9,sofa,1088,4026,1731,0.2702434177844014,0.6285384170999422,0.2330263439708717,0.2533155135190706,1.1510762409422641,True,False
17,lamp,6,20,undefined,100,4026,100,0.024838549428713365,1.0,0.024838549428713365,0.009020436927413672,1.3637209104064896,False,False
17,lamp,7,25,floor,1179,4026,3694,0.29284649776453053,0.3191662154845696,0.18024766855220914,0.038024481916433886,2.311476561360345,False,False
17,lamp,8,27,table,154,4026,154,0.03825136612021858,1.0,0.03825136612021858,0.013530655391120507,1.0035653153493365,True,False
17,lamp,10,39,stool,91,4026,277,0.02260307998012916,0.3285198555956679,0.021604938271604937,0.017159199237368923,2.0743266676365097,True,False
17,lamp,12,41,stool,199,4026,199,0.049428713363139594,1.0,0.049428713363139594,0.019027484143763214,1.5793498465570908,True,False
17,lamp,20,60,rug,992,4026,1926,0.24639841033283658,0.5150571131879543,0.2,0.10398050365556458,0.7528396422354575,False,False
17,lamp,25,71,cushion,104,4026,218,0.025832091405861898,0.47706422018348627,0.025120772946859903,0.04143763213530655,0.45082889842431506,True,False
17,lamp,33,18,cushion,8,4026,148,0.001987083954297069,0.05405405405405406,0.0019203072491598655,0.03255813953488372,0.25550146267562546,True,False
17,lamp,34,33,wall,586,4026,6679,0.14555389965226032,0.08773768528222788,0.0579108607569918,0.026481456137949912,1.6034938059216086,False,False
17,lamp,35,36,door,76,4026,973,0.018877297565822158,0.07810894141829394,0.01543774121470648,0.01094039095808865,3.773010757396638,True,False
17,lamp,36,61,window,85,4026,859,0.02111276701440636,0.0989522700814901,0.017708333333333333,0.013753684022506029,3.302735511722043,True,False
17,lamp,53,70,cushion,238,4026,358,0.05911574764033781,0.664804469273743,0.05740472744814279,0.07695560253699789,1.693254400056365,True,False
17,lamp,54,8,cushion,426,4026,470,0.10581222056631892,0.9063829787234042,0.10466830466830467,0.09344608879492601,2.2424170390930107,True,False
17,lamp,55,63,picture,52,4026,2245,0.012916045702930949,0.023162583518930958,0.008361472905611836,0.01687027341477603,1.7569577656734294,False,False
17,lamp,57,74,chair,378,4026,1180,0.09388971684053651,0.32033898305084746,0.07829328914664457,0.06385723500322511,3.1455918153161324,True,False
17,lamp,60,89,wall,242,4026,2854,0.060109289617486336,0.08479327259985985,0.036456764085567944,0.03177964116737715,2.855562383392297,False,False
17,lamp,63,69,cushion,42,4026,312,0.010432190760059613,0.1346153846153846,0.009776536312849162,0.026918597126957423,3.362496350112117,True,False
18,power outlet,29,88,ceiling,12,12,23061,1.0,0.0005203590477429426,0.0005203590477429426,2.2873350259612525e-05,3.34341938693169,False,False
19,ceiling,3,6,lamp,252,3342,1111,0.07540394973070018,0.22682268226822683,0.05998571768626518,0.04908953595703617,2.384060941564048,True,False
19,ceiling,29,88,ceiling,457,3342,23061,0.13674446439257928,0.0198170070682104,0.017613504971864643,0.01309924806913681,2.8076165152992454,False,False
19,ceiling,32,1,undefined,28,3342,223,0.008378216636744464,0.12556053811659193,0.00791631325982471,0.015089959373186303,1.5862142860629858,False,False
19,ceiling,34,33,wall,1614,3342,6679,0.4829443447037702,0.2416529420571942,0.19198287141667658,0.08297919928427645,2.768833987859978,False,False
19,ceiling,35,36,door,28,3342,973,0.008378216636744464,0.02877697841726619,0.006531373921156987,0.06347236804428749,1.9833198099438356,True,False
19,ceiling,36,61,window,223,3342,859,0.06672651107121484,0.259604190919674,0.05605832076420312,0.0652500536595836,1.6761355576013584,True,False
19,ceiling,37,14,undefined,94,3342,94,0.028126870137642132,1.0,0.028126870137642132,0.012345679012345678,1.4348622646822042,False,False
19,ceiling,38,16,switch,68,3342,68,0.020347097546379412,1.0,0.020347097546379412,0.009171075837742505,1.7847475702216244,False,False
19,ceiling,39,0,unknown,753,3342,3593,0.2253141831238779,0.20957417200111328,0.12180524102232287,0.03028679048829411,2.2880049265907076,False,False
20,sofa chair,10,39,stool,7,7,277,1.0,0.02527075812274368,0.02527075812274368,0.006611570247933884,0.252208051877377,True,True
20,sofa chair,20,60,rug,4,7,1926,0.5714285714285714,0.0020768431983385254,0.002073613271124935,0.0002232142857142857,1.3946888927165118,False,False
21,window,29,88,ceiling,294,316,23061,0.930379746835443,0.012748796669702094,0.012736646016548975,0.009591558208864186,2.375045113559398,False,False
21,window,39,0,unknown,303,316,3593,0.9588607594936709,0.08433064291678263,0.08402662229617304,0.0408328870279306,0.607640764828781,False,False
22,pillow,29,88,ceiling,194,284,23061,0.6830985915492958,0.00841247127184424,0.008379767612630123,0.004088611358905739,0.5363501093201165,False,False
23,sofa chair,29,88,ceiling,439,515,23061,0.8524271844660194,0.019036468496595984,0.018973937848467824,0.011116448226171687,0.7887832521829597,False,False
24,end table,7,25,floor,36,36,3694,1.0,0.009745533297238766,0.009745533297238766,0.0010175010175010174,1.50418465643587,False,False
24,end table,10,39,stool,6,36,277,0.16666666666666666,0.021660649819494584,0.019543973941368076,0.007772020725388601,0.6794840885863054,True,False
24,end table,19,57,wall,24,36,2102,0.6666666666666666,0.011417697431018078,0.011352885525070956,0.002370286093531489,0.8592384429071407,False,False
24,end table,20,60,rug,18,36,1926,0.5,0.009345794392523364,0.009259259259259259,0.001486712506968965,1.5330866667159897,False,False
24,end table,44,75,basket,31,36,156,0.8611111111111112,0.1987179487179487,0.19254658385093168,0.25390625,0.09864403659931759,True,False
24,end table,45,77,sofa,18,36,1289,0.5,0.013964313421256789,0.013771996939556235,0.005995857407609288,1.018949692857672,True,False
24,end table,46,86,blanket,32,36,477,0.8888888888888888,0.06708595387840671,0.06652806652806653,0.022382920110192838,0.38474011544694026,False,False
24,end table,66,32,cushion,14,36,208,0.3888888888888889,0.0673076923076923,0.06086956521739131,0.03153153153153153,0.42309250074516974,True,False
24,end table,89,29,window,7,36,510,0.19444444444444445,0.013725490196078431,0.012987012987012988,0.01824817518248175,1.1255049808586886,True,False
24,end table,90,58,blinds,2,36,521,0.05555555555555555,0.003838771593090211,0.0036036036036036037,0.019342359767891684,1.0811783405790278,True,False
25,sofa chair,29,88,ceiling,40,42,23061,0.9523809523809523,0.001734530159143142,0.0017343797424446083,9.911785112498761e-05,1.5461085509976018,False,False
25,sofa chair,39,0,unknown,23,42,3593,0.5476190476190477,0.0064013359309769,0.00636766334440753,0.0004219614716717789,1.7826004293297548,False,False
26,ceiling light,29,88,ceiling,77,327,23061,0.23547400611620795,0.0033389705563505487,0.0033031615975290633,0.0004802506450985848,3.2943306380488195,False,False
26,ceiling light,34,33,wall,273,327,6679,0.8348623853211009,0.04087438239257374,0.040546561710975794,0.004616439801624987,3.1091001792096478,False,False
26,ceiling light,35,36,door,3,327,973,0.009174311926605505,0.003083247687564234,0.002313030069390902,0.012551551013089475,1.4517337260695016,True,False
26,ceiling light,36,61,window,99,327,859,0.30275229357798167,0.11525029103608847,0.09107635694572216,0.016051364365971106,1.224945404688484,True,False
27,paper bag,29,88,ceiling,132,237,23061,0.5569620253164557,0.005723949525172369,0.005698005698005698,0.0015096411171344267,1.0707702753667656,False,False
28,pillow,19,57,wall,5,185,2102,0.02702702702702703,0.002378686964795433,0.0021910604732690623,0.0044827344680254955,1.252302152258656,False,False
28,pillow,30,11,table,168,185,948,0.9081081081081082,0.17721518987341772,0.17409326424870467,0.11811346548188653,0.21275628182705442,True,False
28,pillow,43,54,undefined,43,185,144,0.23243243243243245,0.2986111111111111,0.15034965034965034,0.26732673267326734,0.2676818955259208,False,False
28,pillow,45,77,sofa,21,185,1289,0.11351351351351352,0.016291698991466253,0.014452856159669649,0.041011175002712376,0.5413446669719092,True,False
28,pillow,47,12,book,106,185,252,0.572972972972973,0.42063492063492064,0.3202416918429003,0.391304347826087,0.1332807100853259,True,False
28,pillow,48,59,book,123,185,251,0.6648648648648648,0.4900398406374502,0.3929712460063898,0.4812221514958625,0.11025945107243407,True,False
28,pillow,49,43,pot,127,185,213,0.6864864864864865,0.596244131455399,0.46863468634686345,0.6274509803921569,0.04738357386614286,True,False
28,pillow,50,24,undefined,59,185,76,0.31891891891891894,0.7763157894736842,0.29207920792079206,0.3876651982378855,0.12155306546291954,False,False
28,pillow,51,55,plant-stand,35,185,148,0.1891891891891892,0.23648648648648649,0.1174496644295302,0.26286509040333794,0.39473717805273206,True,False
28,pillow,52,35,indoor-plant,1,185,179,0.005405405405405406,0.00558659217877095,0.0027548209366391185,0.06206896551724138,0.6283259875576963,True,False
28,pillow,58,10,table,22,185,406,0.11891891891891893,0.054187192118226604,0.03866432337434095,0.014916467780429593,0.9356885264970769,True,False
28,pillow,60,89,wall,1,185,2854,0.005405405405405406,0.000350385423966363,0.0003291639236339697,0.0010449320794148381,2.6730631191310246,False,False
29,pillow,30,11,table,52,53,948,0.9811320754716981,0.05485232067510549,0.0547945205479452,0.03691045796308954,0.46647661453268263,True,False
29,pillow,51,55,plant-stand,30,53,148,0.5660377358490566,0.20270270270270271,0.17543859649122806,0.1009009009009009,0.288974567071516,True,False
29,pillow,52,35,indoor-plant,26,53,179,0.49056603773584906,0.1452513966480447,0.1262135922330097,0.07780979827089338,0.20871090066562986,True,False
29,pillow,56,73,chair,30,53,1685,0.5660377358490566,0.017804154302670624,0.01756440281030445,0.0081203007518797,1.2677111667701737,True,False
30,pillow,30,11,table,30,35,948,0.8571428571428571,0.03164556962025317,0.03147953830010493,0.032809295967190705,0.7135002889350295,True,False
30,pillow,45,77,sofa,4,35,1289,0.11428571428571428,0.0031031807602792862,0.0030303030303030303,0.011440400958814557,1.1126202713284523,True,False
30,pillow,52,35,indoor-plant,8,35,179,0.22857142857142856,0.0446927374301676,0.038834951456310676,0.15,0.3015751815208867,True,False
30,pillow,56,73,chair,35,35,1685,1.0,0.020771513353115726,0.020771513353115726,0.007218045112781955,1.0013680419141013,True,False
30,pillow,59,72,cushion,14,35,423,0.4,0.03309692671394799,0.03153153153153153,0.04555808656036447,0.44754297623336364,True,True
30,pillow,60,89,wall,2,35,2854,0.05714285714285714,0.000700770847932726,0.0006927606511950121,0.0011646866992778943,1.8123834580373253,False,False
31,pillow,30,11,table,78,230,948,0.3391304347826087,0.08227848101265822,0.07090909090909091,0.10236724248240563,0.862497180347824,True,False
31,pillow,45,77,sofa,12,230,1289,0.05217391304347826,0.009309542280837859,0.007962840079628402,0.042494422607032824,1.198828459658477,True,False
31,pillow,52,35,indoor-plant,32,230,179,0.1391304347826087,0.1787709497206704,0.08488063660477453,0.20132560066280034,0.4387677286822642,True,False
31,pillow,56,73,chair,217,230,1685,0.9434782608695652,0.1287833827893175,0.12779740871613662,0.039097744360902256,0.8694393881093408,True,False
31,pillow,59,72,cushion,144,230,423,0.6260869565217392,0.3404255319148936,0.2829076620825147,0.28169014084507044,0.2796164886658292,True,True
31,pillow,60,89,wall,6,230,2854,0.02608695652173913,0.002102312543798178,0.001949317738791423,0.006308719621088594,1.6665140991765748,False,False
31,pillow,67,84,pillar,4,230,900,0.017391304347826087,0.0044444444444444444,0.003552397868561279,0.006488824801730353,1.0983157308493523,False,False
32,pillow,56,73,chair,26,26,1685,1.0,0.01543026706231454,0.01543026706231454,0.003157894736842105,0.748598098747609,True,False
32,pillow,59,72,cushion,10,26,423,0.38461538461538464,0.02364066193853428,0.022779043280182234,0.01201716738197425,0.4327576857515788,True,True
33,pillow,7,25,floor,2,1999,3694,0.0010005002501250625,0.0005414185165132648,0.0003514320857494289,0.014299789266263444,2.654848801947493,False,False
33,pillow,19,57,wall,221,1999,2102,0.11055527763881941,0.10513796384395814,0.05695876288659794,0.12354492134952379,1.5162077507888976,False,False
33,pillow,30,11,table,700,1999,948,0.3501750875437719,0.7383966244725738,0.3115264797507788,0.35714285714285715,0.3681193869962594,True,False
33,pillow,43,54,undefined,86,1999,144,0.04302151075537769,0.5972222222222222,0.041808458920758386,0.032809295967190705,0.7316168097832851,False,False
33,pillow,45,77,sofa,708,1999,1289,0.35417708854427216,0.5492629945694336,0.2744186046511628,0.34455877767383847,0.672180703055562,True,False
33,pillow,46,86,blanket,196,1999,477,0.09804902451225612,0.4109014675052411,0.08596491228070176,0.1359315589353612,1.1881164265893556,False,False
33,pillow,47,12,book,137,1999,252,0.06853426713356678,0.5436507936507936,0.06480605487228004,0.08905380333951762,0.5802459928307623,True,False
33,pillow,48,59,book,131,1999,251,0.0655327663831916,0.5219123505976095,0.06182161396885323,0.07142857142857142,0.5480664381717256,True,False
33,pillow,49,43,pot,90,1999,213,0.04502251125562781,0.4225352112676056,0.04241281809613572,0.06722976271848452,0.524185269805214,True,False
33,pillow,50,24,undefined,35,1999,76,0.017508754377188594,0.4605263157894737,0.01715686274509804,0.01933404940923738,0.5155570388363658,False,False
33,pillow,51,55,plant-stand,131,1999,148,0.0655327663831916,0.8851351351351351,0.06498015873015874,0.04647983595352016,0.31699707220045786,True,False
33,pillow,52,35,indoor-plant,168,1999,179,0.08404202101050526,0.9385474860335196,0.08358208955223881,0.07811737135045406,0.18451626501255403,True,False
33,pillow,56,73,chair,844,1999,1685,0.4222111055527764,0.5008902077151335,0.2971830985915493,0.3314500941619586,1.3738200703321717,True,False
33,pillow,58,10,table,235,1999,406,0.11755877938969485,0.5788177339901478,0.10829493087557604,0.19545742466745092,0.5525932310884994,True,False
33,pillow,59,72,cushion,341,1999,423,0.17058529264632316,0.806146572104019,0.16386352715040844,0.16756176154672395,0.7687546978729455,True,True
33,pillow,60,89,wall,344,1999,2854,0.17208604302151076,0.12053258584442887,0.07629186072299844,0.06066820233346443,2.2261659838320025,False,False
33,pillow,64,92,book,8,1999,113,0.00400200100050025,0.07079646017699115,0.0038022813688212928,0.022258782541372302,0.8387928473142114,True,False
33,pillow,66,32,cushion,59,1999,208,0.029514757378689346,0.28365384615384615,0.027467411545623835,0.052039773255273675,1.250320842847268,True,True
33,pillow,67,84,pillar,133,1999,900,0.06653326663331666,0.14777777777777779,0.04808387563268257,0.0805882012389278,1.2825946534836499,False,False
33,pillow,70,21,blinds,59,1999,943,0.029514757378689346,0.06256627783669141,0.02046479361775928,0.032523209745136304,1.9682906811767833,True,False
33,pillow,72,38,window,42,1999,985,0.021010505252626314,0.04263959390862944,0.014276002719238613,0.03988619881736026,1.9492989701637442,True,False
33,pillow,76,80,wall-plug,57,1999,57,0.028514257128564282,1.0,0.028514257128564282,0.019919929694365783,0.4741273947198483,False,False
33,pillow,80,44,wall-plug,58,1999,58,0.029014507253626812,1.0,0.029014507253626812,0.024997558832145297,0.46356355757965234,False,False
33,pillow,82,56,wall-plug,43,1999,43,0.021510755377688845,1.0,0.021510755377688845,0.017576408553852164,0.4758733181929423,False,False
33,pillow,87,28,window,62,1999,683,0.031015507753876938,0.09077598828696926,0.02366412213740458,0.06382554351439398,1.3514392206498946,True,False
33,pillow,88,22,blinds,103,1999,1066,0.05152576288144072,0.09662288930581614,0.03477380148548278,0.08316902670729522,1.322585754273939,True,False
33,pillow,89,29,window,2,1999,510,0.0010005002501250625,0.00392156862745098,0.0007977662544874351,0.004491858506457047,1.559626902627542,True,False
33,pillow,90,58,blinds,1,1999,521,0.0005002501250625312,0.0019193857965451055,0.0003969829297340214,0.004504927264195213,1.5721868418723073,True,False
34,coffee table,29,88,ceiling,430,753,23061,0.5710491367861886,0.018646199210788778,0.018388641806363324,0.01263752601843592,1.950086912340451,False,False
34,coffee table,79,78,lamp,389,753,506,0.5166002656042497,0.7687747035573123,0.4471264367816092,0.4090909090909091,0.19333894773940324,True,False
34,coffee table,81,51,undefined,50,753,52,0.06640106241699867,0.9615384615384616,0.06622516556291391,0.03800904977375565,0.4512819045000802,False,False
34,coffee table,84,34,blinds,5,753,275,0.006640106241699867,0.01818181818181818,0.004887585532746823,0.026555058449992786,0.6646165819686419,True,False
34,coffee table,86,53,undefined,33,753,33,0.043824701195219126,1.0,0.043824701195219126,0.02895927601809955,0.5248652457735595,False,False
34,coffee table,87,28,window,32,753,683,0.04249667994687915,0.04685212298682284,0.022792022792022793,0.27457865168539325,0.6850913062082837,True,False
34,coffee table,88,22,blinds,382,753,1066,0.5073041168658698,0.35834896810506567,0.26583159359777314,0.24574669187145556,0.5183000190369577,True,False
34,coffee table,89,29,window,3,753,510,0.00398406374501992,0.0058823529411764705,0.002380952380952381,0.011286681715575621,1.1200208881003502,True,False
34,coffee table,90,58,blinds,3,753,521,0.00398406374501992,0.005758157389635317,0.0023603461841070024,0.011380372205114474,1.1713130167522567,True,False
35,cup,29,88,ceiling,47,98,23061,0.47959183673469385,0.002038072936993192,0.002033575631706473,0.0005603970813605069,1.797014605515161,False,False
35,cup,79,78,lamp,69,98,506,0.7040816326530612,0.13636363636363635,0.12897196261682242,0.03202614379084967,0.2168767326856477,True,False
35,cup,88,22,blinds,62,98,1066,0.6326530612244898,0.058161350844277676,0.056261343012704176,0.018635902636916835,0.6292641507989032,True,False
36,sofa chair,69,19,blinds,35,35,943,1.0,0.03711558854718982,0.03711558854718982,0.024691358024691357,0.5731475382990371,True,False
37,bottle,29,88,ceiling,2,9,23061,0.2222222222222222,8.67265079571571e-05,8.670019074041963e-05,4.574670051922505e-05,2.0454861632094783,False,False
37,bottle,79,78,lamp,9,9,506,1.0,0.017786561264822136,0.017786561264822136,0.00261437908496732,0.2218729302227691,True,False
38,blinds,69,19,blinds,802,816,943,0.9828431372549019,0.8504772004241782,0.8380355276907001,1.0,0.013294216779417826,True,True
39,blinds,27,81,undefined,1175,2998,5132,0.39192795196797864,0.2289555728760717,0.1689432063263839,0.010927912694838037,1.9899942928754077,False,False
39,blinds,29,88,ceiling,1129,2998,23061,0.37658438959306206,0.04895711374181519,0.0452868030485359,0.005753927615059587,4.619423862324928,False,False
39,blinds,34,33,wall,149,2998,6679,0.049699799866577715,0.022308728851624493,0.01563811922753988,0.010712957222566646,3.6587459820977006,False,False
39,blinds,57,74,chair,159,2998,1180,0.05303535690460307,0.13474576271186442,0.03956208011943269,0.016107382550335572,2.067030441522206,True,False
