ap_minus_prevalence,auroc,average_precision,bottom20_error_rate,bottom20_errors,n,positives,prevalence,scale,scene,score,target,top20_error_rate,top20_errors,top20_n,top_bottom_ratio
-0.03267020680184152,0.4675925925925926,0.6195037062416368,0.7142857142857143,10,69,45,0.6521739130434783,0.025,room0,combined_top2_mean,sidecar_original_unified,0.5714285714285714,8,14,0.7999999999999999
0.07247169736587966,0.5546296296296297,0.7246456104093579,0.6428571428571429,9,69,45,0.6521739130434783,0.025,room0,framebalanced_semantic_mean,sidecar_original_unified,0.7857142857142857,11,14,1.222222222222222
-0.1125495721476667,0.2967592592592593,0.5396243408958116,0.8571428571428571,12,69,45,0.6521739130434783,0.025,room0,owner_overlap_mean,sidecar_original_unified,0.2857142857142857,4,14,0.3333333333333333
0.14654441028940884,0.6457264957264958,0.581327018985061,0.21428571428571427,3,69,30,0.43478260869565216,0.025,room0,voxel_majority_entropy,sidecar_strict_unified,0.5714285714285714,8,14,2.6666666666666665
0.04997696612481195,0.5884615384615385,0.4847595748204641,0.21428571428571427,3,69,30,0.43478260869565216,0.025,room0,voxel_vote_entropy,sidecar_strict_unified,0.42857142857142855,6,14,2.0
0.10342959397598478,0.6055555555555556,0.5382122026716369,0.2857142857142857,4,69,30,0.43478260869565216,0.025,room0,voxel_mean_disagreement,sidecar_strict_unified,0.5714285714285714,8,14,2.0
0.066284836538885,0.5957264957264957,0.5010674452345372,0.21428571428571427,3,69,30,0.43478260869565216,0.025,room0,voxel_second_region,sidecar_strict_unified,0.5,7,14,2.3333333333333335
0.21231013282107242,0.6790598290598291,0.6470927415167246,0.21428571428571427,3,69,30,0.43478260869565216,0.025,room0,voxel_second_fraction,sidecar_strict_unified,0.7857142857142857,11,14,3.666666666666667
-0.04767564785851691,0.461965811965812,0.38710696083713525,0.42857142857142855,6,69,30,0.43478260869565216,0.025,room0,fragmentation,sidecar_strict_unified,0.21428571428571427,3,14,0.5
0.02968771328707409,0.5405982905982907,0.46447032198272625,0.42857142857142855,6,69,30,0.43478260869565216,0.025,room0,pair_conflict,sidecar_strict_unified,0.5,7,14,1.1666666666666667
0.18315600105308188,0.6923076923076923,0.617938609748734,0.14285714285714285,2,69,30,0.43478260869565216,0.025,room0,nonspatial_owner_label_entropy,sidecar_strict_unified,0.6428571428571429,9,14,4.500000000000001
0.07610817385111429,0.6021367521367522,0.5108907825467665,0.2857142857142857,4,69,30,0.43478260869565216,0.025,room0,frozen_semantic_max,sidecar_strict_unified,0.5714285714285714,8,14,2.0
-0.007376549621002315,0.47649572649572647,0.42740605907464985,0.5,7,69,30,0.43478260869565216,0.025,room0,frozen_combined_max,sidecar_strict_unified,0.35714285714285715,5,14,0.7142857142857143
0.15450377535685705,0.6491452991452993,0.5892863840525092,0.21428571428571427,3,69,30,0.43478260869565216,0.025,room0,framebalanced_majority_entropy,sidecar_strict_unified,0.6428571428571429,9,14,3.0000000000000004
0.1521337417975846,0.6474358974358975,0.5869163504932368,0.14285714285714285,2,69,30,0.43478260869565216,0.025,room0,framebalanced_mean_disagreement,sidecar_strict_unified,0.6428571428571429,9,14,4.500000000000001
0.04376416497959257,0.6034188034188035,0.47854677367524473,0.21428571428571427,3,69,30,0.43478260869565216,0.025,room0,persistent_conflict_fraction,sidecar_strict_unified,0.42857142857142855,6,14,2.0
-0.05311799572259718,0.4294871794871795,0.381664612973055,0.5714285714285714,8,69,30,0.43478260869565216,0.025,room0,multi_owner_voxel_fraction,sidecar_strict_unified,0.2857142857142857,4,14,0.5
-0.013883898673374584,0.4341880341880342,0.4208987100222776,0.5714285714285714,8,69,30,0.43478260869565216,0.025,room0,mean_owner_entropy,sidecar_strict_unified,0.35714285714285715,5,14,0.625
-0.07762993881645402,0.38547008547008543,0.35715266987919814,0.5,7,69,30,0.43478260869565216,0.025,room0,foreign_owner_link_fraction,sidecar_strict_unified,0.14285714285714285,2,14,0.2857142857142857
0.17953636127917977,0.6329059829059829,0.6143189699748319,0.2857142857142857,4,69,30,0.43478260869565216,0.025,room0,semantic_mean,sidecar_strict_unified,0.5714285714285714,8,14,2.0
0.0612934158606499,0.5905982905982905,0.49607602455630206,0.35714285714285715,5,69,30,0.43478260869565216,0.025,room0,combined_mean,sidecar_strict_unified,0.5,7,14,1.4
0.04081888932038752,0.5645299145299145,0.4756014980160397,0.35714285714285715,5,69,30,0.43478260869565216,0.025,room0,combined_top2_mean,sidecar_strict_unified,0.42857142857142855,6,14,1.2
0.19631851889196844,0.6521367521367522,0.6311011275876206,0.2857142857142857,4,69,30,0.43478260869565216,0.025,room0,framebalanced_semantic_mean,sidecar_strict_unified,0.7142857142857143,10,14,2.5
-0.05749182739492509,0.4017094017094017,0.3772907813007271,0.5,7,69,30,0.43478260869565216,0.025,room0,owner_overlap_mean,sidecar_strict_unified,0.14285714285714285,2,14,0.2857142857142857
0.04872862059942029,0.5594227504244482,0.49800398291826087,0.21428571428571427,3,69,31,0.4492753623188406,0.025,room0,voxel_majority_entropy,sidecar_original_mask,0.5,7,14,2.3333333333333335
0.031629425666951705,0.549660441426146,0.4809047879857923,0.35714285714285715,5,69,31,0.4492753623188406,0.025,room0,voxel_vote_entropy,sidecar_original_mask,0.42857142857142855,6,14,1.2
0.06877639878284147,0.5751273344651953,0.518051761101682,0.35714285714285715,5,69,31,0.4492753623188406,0.025,room0,voxel_mean_disagreement,sidecar_original_mask,0.5714285714285714,8,14,1.5999999999999999
0.02191387947964274,0.5318336162988115,0.4711892417984833,0.21428571428571427,3,69,31,0.4492753623188406,0.025,room0,voxel_second_region,sidecar_original_mask,0.42857142857142855,6,14,2.0
0.123360541004788,0.5950764006791172,0.5726359033236286,0.21428571428571427,3,69,31,0.4492753623188406,0.025,room0,voxel_second_fraction,sidecar_original_mask,0.7142857142857143,10,14,3.3333333333333335
-0.0318915870418639,0.4932088285229202,0.4173837752769767,0.21428571428571427,3,69,31,0.4492753623188406,0.025,room0,fragmentation,sidecar_original_mask,0.2857142857142857,4,14,1.3333333333333333
-0.0516717586384165,0.4032258064516129,0.3976036036804241,0.5714285714285714,8,69,31,0.4492753623188406,0.025,room0,pair_conflict,sidecar_original_mask,0.35714285714285715,5,14,0.625
0.15027457453593407,0.702037351443124,0.5995499368547746,0.14285714285714285,2,69,31,0.4492753623188406,0.025,room0,nonspatial_owner_label_entropy,sidecar_original_mask,0.6428571428571429,9,14,4.500000000000001
0.037329558985329914,0.5530560271646859,0.4866049213041705,0.42857142857142855,6,69,31,0.4492753623188406,0.025,room0,frozen_semantic_max,sidecar_original_mask,0.5714285714285714,8,14,1.3333333333333333
-0.04008265737187949,0.42614601018675724,0.4091927049469611,0.5714285714285714,8,69,31,0.4492753623188406,0.025,room0,frozen_combined_max,sidecar_original_mask,0.35714285714285715,5,14,0.625
0.05654292638238423,0.564516129032258,0.5058182887012248,0.21428571428571427,3,69,31,0.4492753623188406,0.025,room0,framebalanced_majority_entropy,sidecar_original_mask,0.5714285714285714,8,14,2.6666666666666665
0.09604930074848073,0.6082342954159592,0.5453246630673213,0.21428571428571427,3,69,31,0.4492753623188406,0.025,room0,framebalanced_mean_disagreement,sidecar_original_mask,0.5714285714285714,8,14,2.6666666666666665
0.03846795547407067,0.5780984719864177,0.48774331779291125,0.35714285714285715,5,69,31,0.4492753623188406,0.025,room0,persistent_conflict_fraction,sidecar_original_mask,0.5,7,14,1.4
-0.1109661360491262,0.29032258064516125,0.3383092262697144,0.7142857142857143,10,69,31,0.4492753623188406,0.025,room0,multi_owner_voxel_fraction,sidecar_original_mask,0.21428571428571427,3,14,0.3
-0.06920497088123956,0.3217317487266554,0.380070391437601,0.7142857142857143,10,69,31,0.4492753623188406,0.025,room0,mean_owner_entropy,sidecar_original_mask,0.21428571428571427,3,14,0.3
-0.11384951910230767,0.2860780984719864,0.3354258432165329,0.6428571428571429,9,69,31,0.4492753623188406,0.025,room0,foreign_owner_link_fraction,sidecar_original_mask,0.07142857142857142,1,14,0.11111111111111109
0.07251346195650887,0.5640916808149405,0.5217888242753494,0.35714285714285715,5,69,31,0.4492753623188406,0.025,room0,semantic_mean,sidecar_original_mask,0.5714285714285714,8,14,1.5999999999999999
0.000924375522604437,0.5084889643463497,0.450199737841445,0.5,7,69,31,0.4492753623188406,0.025,room0,combined_mean,sidecar_original_mask,0.35714285714285715,5,14,0.7142857142857143
-0.02634601096446021,0.4626485568760611,0.42292935135438037,0.5,7,69,31,0.4492753623188406,0.025,room0,combined_top2_mean,sidecar_original_mask,0.35714285714285715,5,14,0.7142857142857143
0.10161846003215103,0.5929541595925297,0.5508938223509916,0.35714285714285715,5,69,31,0.4492753623188406,0.025,room0,framebalanced_semantic_mean,sidecar_original_mask,0.6428571428571429,9,14,1.8
-0.1006567225034406,0.28607809847198645,0.3486186398154,0.6428571428571429,9,69,31,0.4492753623188406,0.025,room0,owner_overlap_mean,sidecar_original_mask,0.14285714285714285,2,14,0.22222222222222218
0.0655228616696431,0.5895061728395061,0.4568272094957301,0.21428571428571427,3,69,27,0.391304347826087,0.025,room0,voxel_majority_entropy,sidecar_strict_mask,0.42857142857142855,6,14,2.0
0.04435050686939729,0.5753968253968254,0.43565485469548426,0.21428571428571427,3,69,27,0.391304347826087,0.025,room0,voxel_vote_entropy,sidecar_strict_mask,0.35714285714285715,5,14,1.6666666666666667
0.05311183755618998,0.5771604938271605,0.44441618538227695,0.2857142857142857,4,69,27,0.391304347826087,0.025,room0,voxel_mean_disagreement,sidecar_strict_mask,0.5,7,14,1.75
0.05722685793937954,0.566137566137566,0.4485312057654665,0.21428571428571427,3,69,27,0.391304347826087,0.025,room0,voxel_second_region,sidecar_strict_mask,0.42857142857142855,6,14,2.0
0.1656996838443125,0.6327160493827161,0.5570040316703995,0.21428571428571427,3,69,27,0.391304347826087,0.025,room0,voxel_second_fraction,sidecar_strict_mask,0.6428571428571429,9,14,3.0000000000000004
-0.04117831584275261,0.47222222222222227,0.35012603198333436,0.2857142857142857,4,69,27,0.391304347826087,0.025,room0,fragmentation,sidecar_strict_mask,0.21428571428571427,3,14,0.75
-0.005514035526060279,0.4876543209876543,0.3857903123000267,0.42857142857142855,6,69,27,0.391304347826087,0.025,room0,pair_conflict,sidecar_strict_mask,0.35714285714285715,5,14,0.8333333333333334
0.12808657825481523,0.6693121693121693,0.5193909260809022,0.14285714285714285,2,69,27,0.391304347826087,0.025,room0,nonspatial_owner_label_entropy,sidecar_strict_mask,0.5714285714285714,8,14,4.0
0.04140476623704892,0.560405643738977,0.4327091140631359,0.2857142857142857,4,69,27,0.391304347826087,0.025,room0,frozen_semantic_max,sidecar_strict_mask,0.42857142857142855,6,14,1.5
-0.027379566267404842,0.44885361552028225,0.36392478155868213,0.42857142857142855,6,69,27,0.391304347826087,0.025,room0,frozen_combined_max,sidecar_strict_mask,0.2857142857142857,4,14,0.6666666666666666
0.07543984747108845,0.593915343915344,0.4667441952971754,0.21428571428571427,3,69,27,0.391304347826087,0.025,room0,framebalanced_majority_entropy,sidecar_strict_mask,0.5,7,14,2.3333333333333335
0.09278006337468564,0.6150793650793651,0.4840844112007726,0.14285714285714285,2,69,27,0.391304347826087,0.025,room0,framebalanced_mean_disagreement,sidecar_strict_mask,0.5714285714285714,8,14,4.0
0.028198045242558256,0.5802469135802469,0.41950239306864523,0.21428571428571427,3,69,27,0.391304347826087,0.025,room0,persistent_conflict_fraction,sidecar_strict_mask,0.35714285714285715,5,14,1.6666666666666667
-0.0705905281046359,0.37830687830687826,0.3207138197214511,0.5714285714285714,8,69,27,0.391304347826087,0.025,room0,multi_owner_voxel_fraction,sidecar_strict_mask,0.21428571428571427,3,14,0.375
-0.014063278581971483,0.40828924162257496,0.3772410692441155,0.5714285714285714,8,69,27,0.391304347826087,0.025,room0,mean_owner_entropy,sidecar_strict_mask,0.2857142857142857,4,14,0.5
-0.08171262312629418,0.35890652557319225,0.3095917246997928,0.5,7,69,27,0.391304347826087,0.025,room0,foreign_owner_link_fraction,sidecar_strict_mask,0.07142857142857142,1,14,0.14285714285714285
0.10434264562735757,0.5912698412698413,0.49564699345344454,0.2857142857142857,4,69,27,0.391304347826087,0.025,room0,semantic_mean,sidecar_strict_mask,0.5,7,14,1.75
0.029820402821135072,0.5529100529100528,0.42112475064722205,0.35714285714285715,5,69,27,0.391304347826087,0.025,room0,combined_mean,sidecar_strict_mask,0.35714285714285715,5,14,1.0
0.005805766526629841,0.5171957671957672,0.3971101143527168,0.35714285714285715,5,69,27,0.391304347826087,0.025,room0,combined_top2_mean,sidecar_strict_mask,0.2857142857142857,4,14,0.7999999999999999
0.12550072501997994,0.6164021164021164,0.5168050728460669,0.2857142857142857,4,69,27,0.391304347826087,0.025,room0,framebalanced_semantic_mean,sidecar_strict_mask,0.6428571428571429,9,14,2.2500000000000004
-0.06193720707324385,0.36948853615520283,0.3293671407528431,0.5,7,69,27,0.391304347826087,0.025,room0,owner_overlap_mean,sidecar_strict_mask,0.14285714285714285,2,14,0.2857142857142857
0.04143102635145868,0.5686274509803921,0.6550673899878223,0.5555555555555556,5,44,27,0.6136363636363636,0.025,room0,voxel_majority_entropy,sidecar_original_association,0.6666666666666666,6,9,1.2
-0.11650459914170586,0.3093681917211329,0.4971317644946578,0.6666666666666666,6,44,27,0.6136363636363636,0.025,room0,voxel_vote_entropy,sidecar_original_association,0.3333333333333333,3,9,0.5
-0.11145971002021449,0.3376906318082788,0.5021766536161492,0.4444444444444444,4,44,27,0.6136363636363636,0.025,room0,voxel_mean_disagreement,sidecar_original_association,0.2222222222222222,2,9,0.5
0.05816218490249958,0.599128540305011,0.6717985485388632,0.5555555555555556,5,44,27,0.6136363636363636,0.025,room0,voxel_second_region,sidecar_original_association,0.6666666666666666,6,9,1.2
0.01431315021569457,0.5490196078431372,0.6279495138520582,0.5555555555555556,5,44,27,0.6136363636363636,0.025,room0,voxel_second_fraction,sidecar_original_association,0.5555555555555556,5,9,1.0
-0.0072057342955175185,0.5468409586056645,0.6064306293408461,0.6666666666666666,6,44,27,0.6136363636363636,0.025,room0,fragmentation,sidecar_original_association,0.4444444444444444,4,9,0.6666666666666666
0.07041251780281266,0.531590413943355,0.6840488814391763,0.6666666666666666,6,44,27,0.6136363636363636,0.025,room0,pair_conflict,sidecar_original_association,0.5555555555555556,5,9,0.8333333333333334
-0.10809757066316805,0.326797385620915,0.5055387929731956,0.6666666666666666,6,44,27,0.6136363636363636,0.025,room0,nonspatial_owner_label_entropy,sidecar_original_association,0.3333333333333333,3,9,0.5
-0.09445249766461361,0.37037037037037035,0.51918386597175,0.6666666666666666,6,44,27,0.6136363636363636,0.025,room0,frozen_semantic_max,sidecar_original_association,0.3333333333333333,3,9,0.5
-0.061634049859652484,0.39106753812636164,0.5520023137767112,0.6666666666666666,6,44,27,0.6136363636363636,0.025,room0,frozen_combined_max,sidecar_original_association,0.4444444444444444,4,9,0.6666666666666666
0.043046019927236445,0.5686274509803922,0.6566823835636001,0.5555555555555556,5,44,27,0.6136363636363636,0.025,room0,framebalanced_majority_entropy,sidecar_original_association,0.6666666666666666,6,9,1.2
-0.11258702881179194,0.33551198257080606,0.5010493348245717,0.5555555555555556,5,44,27,0.6136363636363636,0.025,room0,framebalanced_mean_disagreement,sidecar_original_association,0.1111111111111111,1,9,0.19999999999999998
-0.13051624831282316,0.2832244008714597,0.4831201153235405,0.6666666666666666,6,44,27,0.6136363636363636,0.025,room0,persistent_conflict_fraction,sidecar_original_association,0.1111111111111111,1,9,0.16666666666666666
0.0676749304869857,0.5588235294117647,0.6813112941233493,0.6666666666666666,6,44,27,0.6136363636363636,0.025,room0,multi_owner_voxel_fraction,sidecar_original_association,0.6666666666666666,6,9,1.0
0.07502574094712966,0.5413943355119826,0.6886621045834933,0.6666666666666666,6,44,27,0.6136363636363636,0.025,room0,mean_owner_entropy,sidecar_original_association,0.6666666666666666,6,9,1.0
0.015354123967329047,0.5305010893246187,0.6289904876036927,0.7777777777777778,7,44,27,0.6136363636363636,0.025,room0,foreign_owner_link_fraction,sidecar_original_association,0.5555555555555556,5,9,0.7142857142857143
-0.008047156162005686,0.4978213507625272,0.605589207474358,0.6666666666666666,6,44,27,0.6136363636363636,0.025,room0,semantic_mean,sidecar_original_association,0.4444444444444444,4,9,0.6666666666666666
0.038140492645068025,0.533769063180828,0.6517768562814317,0.6666666666666666,6,44,27,0.6136363636363636,0.025,room0,combined_mean,sidecar_original_association,0.6666666666666666,6,9,1.0
-0.014882685833559894,0.49019607843137253,0.5987536778028038,0.5555555555555556,5,44,27,0.6136363636363636,0.025,room0,combined_top2_mean,sidecar_original_association,0.4444444444444444,4,9,0.7999999999999999
-0.04306006198710832,0.4433551198257081,0.5705763016492553,0.6666666666666666,6,44,27,0.6136363636363636,0.025,room0,framebalanced_semantic_mean,sidecar_original_association,0.4444444444444444,4,9,0.6666666666666666
0.0797704972481651,0.5435729847494554,0.6934068608845287,0.7777777777777778,7,44,27,0.6136363636363636,0.025,room0,owner_overlap_mean,sidecar_original_association,0.6666666666666666,6,9,0.8571428571428571
0.07377860235003098,0.5494505494505495,0.42377860235003095,0.25,1,20,7,0.35,0.025,room0,voxel_majority_entropy,sidecar_strict_association,0.25,1,4,1.0
0.0940565386993959,0.4725274725274725,0.4440565386993959,0.0,0,20,7,0.35,0.025,room0,voxel_vote_entropy,sidecar_strict_association,0.25,1,4,
-0.05016827243718003,0.3516483516483516,0.29983172756281995,0.25,1,20,7,0.35,0.025,room0,voxel_mean_disagreement,sidecar_strict_association,0.0,0,4,0.0
0.07486085343228199,0.5934065934065934,0.42486085343228197,0.25,1,20,7,0.35,0.025,room0,voxel_second_region,sidecar_strict_association,0.25,1,4,1.0
0.010971171685457415,0.49450549450549447,0.3609711716854574,0.25,1,20,7,0.35,0.025,room0,voxel_second_fraction,sidecar_strict_association,0.0,0,4,0.0
0.25473098330241184,0.6703296703296703,0.6047309833024118,0.25,1,20,7,0.35,0.025,room0,fragmentation,sidecar_strict_association,0.5,2,4,2.0
0.024427952999381608,0.49450549450549447,0.3744279529993816,0.25,1,20,7,0.35,0.025,room0,pair_conflict,sidecar_strict_association,0.0,0,4,0.0
-0.027457066742780978,0.3791208791208791,0.322542933257219,0.25,1,20,7,0.35,0.025,room0,nonspatial_owner_label_entropy,sidecar_strict_association,0.25,1,4,1.0
-0.008505779934351365,0.4505494505494505,0.3414942200656486,0.25,1,20,7,0.35,0.025,room0,frozen_semantic_max,sidecar_strict_association,0.25,1,4,1.0
-0.009345333029543545,0.43956043956043955,0.34065466697045643,0.25,1,20,7,0.35,0.025,room0,frozen_combined_max,sidecar_strict_association,0.25,1,4,1.0
0.08330241187384047,0.5604395604395604,0.43330241187384044,0.25,1,20,7,0.35,0.025,room0,framebalanced_majority_entropy,sidecar_strict_association,0.25,1,4,1.0
-0.05101861257323442,0.3516483516483516,0.29898138742676555,0.25,1,20,7,0.35,0.025,room0,framebalanced_mean_disagreement,sidecar_strict_association,0.0,0,4,0.0
-0.05303942089656377,0.34065934065934067,0.2969605791034362,0.25,1,20,7,0.35,0.025,room0,persistent_conflict_fraction,sidecar_strict_association,0.0,0,4,0.0
0.1430014430014429,0.6483516483516484,0.4930014430014429,0.25,1,20,7,0.35,0.025,room0,multi_owner_voxel_fraction,sidecar_strict_association,0.5,2,4,2.0
0.16099773242630377,0.6593406593406593,0.5109977324263038,0.25,1,20,7,0.35,0.025,room0,mean_owner_entropy,sidecar_strict_association,0.5,2,4,2.0
0.24251700680272104,0.7142857142857143,0.592517006802721,0.25,1,20,7,0.35,0.025,room0,foreign_owner_link_fraction,sidecar_strict_association,0.75,3,4,3.0
0.0024582560296846356,0.4725274725274725,0.3524582560296846,0.25,1,20,7,0.35,0.025,room0,semantic_mean,sidecar_strict_association,0.0,0,4,0.0
0.19112554112554114,0.6373626373626373,0.5411255411255411,0.25,1,20,7,0.35,0.025,room0,combined_mean,sidecar_strict_association,0.75,3,4,3.0
0.03690476190476194,0.5,0.3869047619047619,0.25,1,20,7,0.35,0.025,room0,combined_top2_mean,sidecar_strict_association,0.5,2,4,2.0
-0.018118785975928753,0.41758241758241754,0.3318812140240712,0.25,1,20,7,0.35,0.025,room0,framebalanced_semantic_mean,sidecar_strict_association,0.0,0,4,0.0
0.22397959183673477,0.6593406593406593,0.5739795918367347,0.25,1,20,7,0.35,0.025,room0,owner_overlap_mean,sidecar_strict_association,0.25,1,4,1.0
0.1071428571428572,0.8571428571428571,0.9821428571428572,0.5,1,8,7,0.875,0.025,room0,voxel_majority_entropy,geometry_partition_2cm,1.0,2,2,2.0
0.125,1.0,1.0,0.5,1,8,7,0.875,0.025,room0,voxel_vote_entropy,geometry_partition_2cm,1.0,2,2,2.0
0.125,1.0,1.0,0.5,1,8,7,0.875,0.025,room0,voxel_mean_disagreement,geometry_partition_2cm,1.0,2,2,2.0
0.1071428571428572,0.8571428571428571,0.9821428571428572,0.5,1,8,7,0.875,0.025,room0,voxel_second_region,geometry_partition_2cm,1.0,2,2,2.0
0.1071428571428572,0.8571428571428571,0.9821428571428572,0.5,1,8,7,0.875,0.025,room0,voxel_second_fraction,geometry_partition_2cm,1.0,2,2,2.0
0.08928571428571419,0.7142857142857143,0.9642857142857142,1.0,2,8,7,0.875,0.025,room0,fragmentation,geometry_partition_2cm,1.0,2,2,1.0
0.125,1.0,1.0,0.5,1,8,7,0.875,0.025,room0,pair_conflict,geometry_partition_2cm,1.0,2,2,2.0
-0.029761904761904878,0.14285714285714285,0.8452380952380951,1.0,2,8,7,0.875,0.025,room0,nonspatial_owner_label_entropy,geometry_partition_2cm,0.5,1,2,0.5
0.12499999999999989,1.0,0.9999999999999999,0.5,1,8,7,0.875,0.025,room0,frozen_semantic_max,geometry_partition_2cm,1.0,2,2,2.0
0.125,1.0,1.0,0.5,1,8,7,0.875,0.025,room0,frozen_combined_max,geometry_partition_2cm,1.0,2,2,2.0
0.1071428571428572,0.8571428571428571,0.9821428571428572,0.5,1,8,7,0.875,0.025,room0,framebalanced_majority_entropy,geometry_partition_2cm,1.0,2,2,2.0
0.125,1.0,1.0,0.5,1,8,7,0.875,0.025,room0,framebalanced_mean_disagreement,geometry_partition_2cm,1.0,2,2,2.0
0.1071428571428572,0.8571428571428571,0.9821428571428572,0.5,1,8,7,0.875,0.025,room0,persistent_conflict_fraction,geometry_partition_2cm,1.0,2,2,2.0
0.125,1.0,1.0,0.5,1,8,7,0.875,0.025,room0,multi_owner_voxel_fraction,geometry_partition_2cm,1.0,2,2,2.0
0.125,1.0,1.0,0.5,1,8,7,0.875,0.025,room0,mean_owner_entropy,geometry_partition_2cm,1.0,2,2,2.0
0.1071428571428572,0.8571428571428571,0.9821428571428572,0.5,1,8,7,0.875,0.025,room0,foreign_owner_link_fraction,geometry_partition_2cm,1.0,2,2,2.0
0.125,1.0,1.0,0.5,1,8,7,0.875,0.025,room0,semantic_mean,geometry_partition_2cm,1.0,2,2,2.0
0.125,1.0,1.0,0.5,1,8,7,0.875,0.025,room0,combined_mean,geometry_partition_2cm,1.0,2,2,2.0
0.125,1.0,1.0,0.5,1,8,7,0.875,0.025,room0,combined_top2_mean,geometry_partition_2cm,1.0,2,2,2.0
0.125,1.0,1.0,0.5,1,8,7,0.875,0.025,room0,framebalanced_semantic_mean,geometry_partition_2cm,1.0,2,2,2.0
0.125,1.0,1.0,0.5,1,8,7,0.875,0.025,room0,owner_overlap_mean,geometry_partition_2cm,1.0,2,2,2.0
0.20833333333333331,0.7142857142857143,0.3333333333333333,0.0,0,8,1,0.125,0.025,room0,voxel_majority_entropy,geometry_overmerge_2cm,0.0,0,2,
0.01785714285714285,0.1428571428571429,0.14285714285714285,0.5,1,8,1,0.125,0.025,room0,voxel_vote_entropy,geometry_overmerge_2cm,0.0,0,2,0.0
0.01785714285714285,0.1428571428571429,0.14285714285714285,0.5,1,8,1,0.125,0.025,room0,voxel_mean_disagreement,geometry_overmerge_2cm,0.0,0,2,0.0
0.20833333333333331,0.7142857142857143,0.3333333333333333,0.0,0,8,1,0.125,0.025,room0,voxel_second_region,geometry_overmerge_2cm,0.0,0,2,
